2000 100000
1813 1180 257
33 1635 932
274 1764 761
520 866 855
1158 1577 619
192 679 198
771 19 462
328 99 144
1824 334 732
1410 579 662
1952 1121 813
948 1804 491
252 915 93
161 556 179
643 1800 158
747 1242 448
1485 1318 850
1379 195 932
1368 1410 22
360 446 23
1541 821 244
802 1468 736
1457 1570 236
1651 1108 689
1400 370 666
1672 1225 57
860 985 427
1838 302 951
506 294 214
737 1902 993
1821 24 470
1998 1624 566
452 142 508
448 1111 457
443 648 765
1839 381 795
1986 430 175
979 502 502
1017 1773 437
456 908 575
1974 1131 352
1673 152 84
1458 1799 698
1948 501 422
111 1588 788
1686 706 604
396 1399 238
1986 744 150
67 1203 462
1425 909 384
499 1244 266
650 657 108
172 85 862
1212 1738 850
220 135 723
431 18 510
1640 1567 587
618 273 61
974 1579 618
1738 1447 185
1228 630 417
676 358 288
830 173 928
1331 1134 784
1239 1716 249
1152 381 650
834 1059 19
1068 362 977
30 920 695
1035 252 149
284 106 966
1895 1771 570
722 1718 69
1013 335 355
1957 1081 613
305 1140 217
287 25 517
589 1710 418
1246 930 138
1966 1070 779
812 1326 922
1312 97 133
1142 830 526
594 1409 934
453 428 584
582 1318 298
1887 271 663
1701 1722 320
1440 822 837
733 620 696
31 1086 935
1134 110 70
1279 1207 692
1790 253 346
812 1148 45
1229 841 986
1698 1602 426
1449 1291 956
1318 1003 551
904 843 854
713 435 881
65 886 568
316 969 221
480 1791 961
1717 798 946
1972 1999 663
787 1715 614
1557 1314 689
100 1753 88
630 643 139
700 927 946
269 1270 888
1353 1094 351
1328 1490 431
1299 454 905
26 697 687
1917 1160 110
784 599 617
1851 818 40
186 1472 576
389 958 107
1487 1435 648
903 898 985
1089 132 567
855 805 84
933 1813 248
604 1682 694
1073 386 484
1823 1987 871
346 1625 439
1687 1349 132
311 1100 859
1526 819 176
226 112 572
1341 1941 917
11 1175 133
52 280 665
625 415 239
722 1470 770
627 1587 554
1459 799 273
1787 406 207
1777 884 110
1549 127 124
880 1558 185
640 1057 857
1295 491 83
485 504 338
1588 93 358
217 742 754
367 668 357
1509 724 975
210 1100 646
1891 886 364
1624 1648 301
1524 1563 549
1270 1516 285
452 1647 642
723 9 714
1518 1194 122
94 978 763
1053 1146 502
1045 1909 417
1182 961 925
1077 912 649
628 1518 167
1678 1315 930
651 1048 393
1013 28 610
1730 1349 205
1567 443 945
475 1570 138
1808 202 704
815 85 636
1983 729 45
783 457 276
1778 1417 971
1151 469 983
332 237 396
1216 838 907
333 1995 946
824 140 937
1807 585 724
790 1092 378
1341 1953 906
1575 974 109
1341 1303 529
55 1686 609
772 1013 115
1568 1339 605
1325 1394 208
139 1274 423
956 1845 873
216 1294 913
1799 528 56
761 1981 341
1354 99 679
954 436 808
1523 1977 985
93 686 975
723 1500 185
747 310 185
677 653 910
1938 530 592
93 1206 824
558 352 124
1247 123 769
1374 594 957
1323 1630 998
1936 1679 333
1962 914 192
922 595 102
1698 1403 884
1233 1331 894
310 80 436
361 322 526
557 602 96
964 1196 101
1982 1320 214
1117 309 125
1180 959 309
839 638 514
1517 761 27
592 1068 910
1880 558 367
693 230 63
1662 0 532
816 257 387
1650 997 604
458 1387 690
1479 1364 111
1662 1957 976
12 1223 452
1202 1782 383
1634 1243 828
5 461 310
707 874 819
1086 65 781
1794 975 81
1844 830 694
100 1294 211
247 70 670
943 1164 544
205 823 403
628 501 951
1776 1570 838
623 1253 101
1488 1209 529
760 1609 683
5 893 571
1837 1726 97
1331 1114 695
345 951 497
1717 1089 524
1817 780 421
318 978 612
1525 1349 243
1277 116 332
1489 1160 34
1587 1 375
1238 1788 689
1399 589 92
1337 402 552
320 1769 188
258 191 244
1990 1167 443
1053 32 134
621 223 942
917 668 494
267 238 98
752 304 647
871 950 543
1602 1042 469
185 27 707
1404 1228 55
1358 1841 83
34 829 330
1158 163 577
1024 667 642
399 1430 511
1128 311 726
1270 205 541
156 240 207
872 375 347
1414 297 748
468 832 837
495 597 273
1068 1256 251
107 1912 893
1651 710 620
1045 795 417
1814 477 204
1638 1315 125
1525 480 749
1170 1890 638
1675 420 51
254 587 121
808 1719 854
1967 163 728
1668 464 268
677 1123 45
96 1244 823
856 86 608
1353 500 147
692 1377 915
16 1155 875
1764 1340 418
849 703 326
12 1112 336
1356 1185 403
518 1053 317
705 24 30
1263 588 346
1945 1456 427
1091 216 860
360 239 602
1767 750 265
1217 53 520
418 516 19
1964 231 86
302 1153 491
1479 48 693
206 1983 882
1786 601 53
1842 912 532
359 900 581
322 1775 725
422 662 314
733 186 960
947 1631 808
1471 216 516
1855 1214 339
892 438 882
1603 1951 88
462 995 540
1021 28 122
1660 1369 452
1406 1040 233
1130 805 612
1964 1937 743
627 576 198
240 207 327
30 401 236
994 1374 12
228 198 939
120 1663 809
296 35 669
694 1938 958
1218 1869 352
658 1877 990
954 636 254
713 88 805
424 507 901
1793 1473 30
1525 996 594
1770 1153 520
686 720 806
1660 142 909
1091 1048 915
517 814 389
293 203 335
530 1925 425
1331 358 282
1941 1894 664
1840 1244 767
730 1648 767
1353 1304 478
404 264 790
1820 1211 733
293 1930 768
476 1617 761
1663 888 179
1386 1094 728
1420 1023 747
1500 240 735
740 1660 847
23 147 959
1991 383 647
1067 1611 191
1421 1249 639
297 1812 622
1820 1296 978
771 1747 994
112 1743 725
724 1449 617
1942 327 378
1930 332 399
535 1759 392
1795 689 68
1294 1292 813
1972 1184 721
1617 1086 557
42 1355 530
853 105 335
945 1966 369
1634 879 67
1783 820 433
1547 282 150
532 627 684
1716 31 645
1770 600 631
1417 1344 910
1711 1340 506
694 954 932
877 361 857
1490 772 830
1214 25 553
898 793 500
846 120 310
409 198 693
1087 1428 911
1916 165 802
1416 432 552
1910 1596 491
1836 83 526
1227 55 884
1756 1172 617
774 1882 450
402 391 585
1824 1709 381
1062 1034 284
121 1722 851
1614 1072 626
1624 928 882
898 1773 215
1683 47 833
1699 1415 478
701 1578 260
462 1132 189
345 1640 238
1771 992 352
1369 1548 586
136 336 412
505 165 330
1035 852 364
430 1232 836
1261 1892 338
1721 1328 959
909 590 588
117 788 373
1238 1894 969
1222 1676 467
1132 102 543
642 370 484
274 568 39
1764 175 360
1103 449 206
1500 834 206
1513 105 325
1682 1810 388
295 641 707
324 337 806
1947 474 758
1961 1847 222
854 467 683
1917 293 468
866 503 263
90 193 882
623 1865 758
1007 1949 230
864 1265 984
838 1008 757
1681 112 578
1492 1297 200
1126 1761 652
17 1451 557
1307 61 67
795 1307 267
1937 448 523
1603 922 563
1786 1706 715
1243 778 431
943 1519 828
1584 1667 466
358 1236 42
246 1845 659
593 1386 794
1507 1443 602
1858 461 875
297 677 72
618 1233 422
1599 1533 198
1822 1579 952
1043 809 314
239 1881 277
877 245 173
124 710 184
1286 35 894
1132 1962 812
843 593 482
1481 1412 428
529 1039 220
1815 1026 422
1451 905 646
284 71 806
54 1004 817
1731 1302 847
1842 412 498
1061 28 789
643 1865 58
915 1643 266
35 920 226
908 19 845
966 75 691
1078 1685 432
1675 1537 675
1937 532 739
1915 1437 89
654 611 663
270 1930 867
1082 1933 99
266 413 386
1672 47 87
1620 1851 10
719 1970 28
1255 400 218
941 1262 581
789 1031 742
1780 1604 126
562 74 327
492 895 976
687 1298 902
1920 1972 949
1161 1956 542
1774 836 825
1624 697 713
70 1380 408
1190 1028 962
1154 126 748
214 1415 86
1505 65 575
1898 354 352
713 1055 593
1650 1159 490
1085 610 792
1669 1844 328
1469 1413 840
1791 1992 200
1952 40 113
1299 685 272
500 1483 306
1033 987 690
123 1638 375
1238 1307 393
1586 1610 403
40 102 830
162 1103 344
619 1427 672
1150 1800 963
932 1373 931
683 1972 400
1129 1993 60
412 608 552
64 1196 145
314 1454 437
658 1987 339
135 809 389
131 737 546
392 238 884
1369 861 604
891 1490 163
226 449 956
1944 49 706
1570 1570 24
12 1705 138
1940 345 282
1078 690 271
204 1068 513
1270 1996 383
1435 269 681
156 27 130
1896 316 126
1204 1456 185
222 384 814
697 715 786
1749 101 743
1510 99 516
1572 602 486
717 1925 924
1748 377 194
1516 1057 380
1962 1262 280
809 906 789
547 1148 164
1810 186 301
420 365 672
947 641 927
1464 1852 530
829 1743 325
1114 1195 765
1746 1547 310
1774 1276 465
1800 373 545
1380 1051 581
777 724 423
1025 1030 688
203 1033 973
969 1351 985
160 945 663
1411 1643 86
1152 155 121
1090 1817 932
1141 578 261
167 758 751
499 1400 571
1638 1340 712
1284 1641 169
710 462 450
764 1147 201
1173 1970 169
803 705 558
1761 719 270
1917 627 860
352 1978 408
329 1502 214
587 1674 780
775 1800 1000
247 344 272
891 1496 770
1091 352 610
1165 143 811
1911 524 630
236 40 164
1232 1445 93
469 1226 187
1510 1384 973
883 1527 731
586 1101 346
1991 337 71
450 555 506
188 1811 979
1770 815 421
529 1964 587
1978 1109 184
1512 1165 445
1019 698 268
1256 298 984
1274 1553 319
600 676 187
1190 622 798
1619 904 867
652 1936 999
1006 1191 970
210 1170 846
746 767 632
67 1137 968
1967 898 375
825 960 103
706 476 747
1052 217 793
748 1120 368
1676 336 902
981 681 146
1738 108 162
1530 1914 578
1250 1836 835
655 1939 105
404 1895 899
47 1680 932
1521 943 574
1091 1042 764
852 1262 229
1244 1067 465
986 1091 357
628 1929 671
598 1199 456
1005 553 918
641 1312 18
573 1847 853
390 1901 963
1578 1478 688
1037 332 733
8 311 499
876 443 71
812 114 102
144 444 691
1107 1344 910
1576 1246 385
1313 742 736
1069 580 408
159 1393 867
1135 1722 387
1716 1704 73
581 1899 956
922 1050 148
1169 1603 532
644 1061 913
378 1072 464
438 1236 560
1623 1801 891
737 1281 207
1970 1048 286
1826 206 273
1584 369 975
28 1902 637
1690 558 419
1721 480 757
1584 141 747
96 1237 180
1266 1278 936
949 1474 943
1552 777 642
1397 921 427
894 15 660
194 358 581
1606 199 93
659 1593 882
983 291 90
254 1446 342
1010 417 869
973 215 460
1207 1571 48
854 899 335
916 1150 488
964 931 935
512 1426 364
1694 447 120
597 1182 413
1216 1212 649
152 1911 517
203 374 678
1462 114 448
913 1435 319
957 1784 513
850 919 756
617 353 406
1415 9 46
1717 87 719
1390 154 896
29 936 306
542 1724 593
1020 1335 886
801 991 421
1869 1095 976
341 1104 810
38 18 217
1589 1060 92
485 1692 538
244 1705 422
1473 4 452
937 1645 404
1549 1832 529
701 1411 920
90 1197 826
250 1925 927
1843 1735 882
1930 387 173
305 710 349
1248 239 119
1858 1631 339
932 886 137
1141 1382 305
1403 528 575
1976 725 429
1706 1132 926
1463 17 764
246 1489 654
1809 1206 252
489 582 645
662 1328 704
1893 1944 268
966 1630 889
704 574 449
551 328 826
1225 1048 451
738 881 525
153 1209 465
1224 314 268
1168 1582 797
1974 195 256
516 747 426
1427 1179 996
1411 1115 477
141 411 345
1677 567 475
242 641 819
264 141 168
395 804 928
458 232 842
1329 1541 202
972 972 104
701 623 99
1585 497 987
653 863 877
304 90 455
1619 1170 368
1568 1595 89
853 1598 247
783 587 271
1854 1499 768
165 710 784
620 652 725
1865 541 892
630 1593 985
291 833 721
1657 945 592
1950 5 822
878 430 510
1704 153 53
580 1751 856
1994 673 353
1138 1744 766
1239 1174 150
1496 1268 465
1804 145 203
713 276 595
575 1440 203
1599 353 825
1358 219 568
344 972 481
1623 57 235
912 1308 44
30 308 883
331 555 370
1359 930 181
1104 371 290
457 1098 879
659 344 334
529 921 422
211 593 135
819 1521 311
953 506 559
810 1231 951
20 1404 382
261 1622 165
1973 737 741
963 721 582
398 607 929
1974 244 211
705 1438 490
1915 967 401
671 854 895
312 383 275
1160 566 858
665 434 805
672 1442 301
962 1727 225
1486 1416 286
1215 624 802
1780 419 573
1860 1617 944
1186 515 251
1316 830 642
1381 361 152
1389 836 838
1913 768 604
1364 717 380
1868 281 454
89 1103 296
1598 624 840
1254 1262 288
885 550 209
380 1627 164
1384 86 649
409 1972 802
1472 648 25
1256 1067 565
886 1706 301
918 902 731
668 1718 542
1807 887 523
1942 255 98
699 1189 32
398 1839 218
579 1213 184
426 571 205
1794 1219 861
588 1767 443
1362 344 748
86 942 433
518 1567 888
1220 1093 672
9 1366 977
1216 602 868
237 745 615
313 413 989
1972 666 962
676 1657 971
661 596 484
1502 504 11
585 235 156
956 1042 668
521 144 231
13 1814 709
324 1952 974
1820 381 672
1847 271 231
1697 1289 543
762 1126 727
1764 1145 731
1188 727 902
1596 1939 553
1972 1111 980
1927 370 643
1745 383 634
673 743 297
1929 1884 172
18 1241 411
11 338 865
1092 1752 578
1749 1146 372
1729 1671 238
1421 1171 639
1053 365 669
1042 566 163
1591 978 66
790 315 592
400 610 40
362 1208 394
1331 942 827
1671 222 958
702 585 967
350 223 651
1981 971 231
254 546 850
1249 671 10
1042 1749 421
1860 771 452
489 1120 359
1845 982 363
1959 468 656
506 1102 199
428 693 638
1919 1165 935
91 703 373
658 273 720
475 768 645
1091 533 346
728 1103 691
1063 842 998
607 1691 766
856 91 467
618 1053 503
1021 960 158
1272 1417 662
1124 1216 177
1887 1703 479
1258 1645 718
635 993 260
914 923 754
354 1218 267
1995 1977 704
787 416 866
1130 586 283
1128 658 577
1511 1327 832
1745 606 237
1776 62 815
803 1985 189
133 1669 779
1127 1352 715
1542 661 470
1836 969 453
572 1395 35
1335 67 439
1581 1596 30
90 269 155
1845 1323 636
1403 1357 423
911 943 850
986 1152 76
130 18 417
962 991 534
1214 460 38
267 1102 810
593 1151 712
464 1696 561
1163 770 730
1225 661 442
1109 825 323
200 1659 661
1740 768 893
630 164 367
932 1857 47
1388 556 98
1842 1096 943
1066 667 341
884 559 581
191 778 512
1445 390 1000
53 1945 307
1177 556 200
1182 207 555
1260 1736 29
304 65 203
141 83 270
542 1440 621
774 1255 370
229 91 329
502 250 707
738 991 79
1752 429 895
150 1949 988
683 1641 269
1479 1818 135
276 738 520
1326 529 532
1304 1305 338
1955 1393 204
353 769 679
1706 1890 788
1849 43 965
832 993 867
1535 1975 781
1766 1310 781
1917 608 315
776 218 681
1677 940 768
1367 861 453
1654 909 768
595 867 465
197 1536 859
1349 1255 413
131 1224 717
337 882 314
1812 1186 368
1164 845 749
1074 202 188
1808 660 494
1820 1074 531
655 1642 521
440 662 75
1601 909 991
703 1046 199
1773 1476 226
1990 649 745
559 1333 374
337 627 48
261 506 194
931 1953 554
1410 271 861
1592 1646 671
1950 1328 930
1647 917 456
1279 1718 14
743 784 687
1551 452 947
704 557 853
1677 679 858
108 458 787
23 945 483
103 1371 277
143 318 750
1588 734 896
453 1909 672
878 566 256
456 1590 342
1723 1282 763
1141 830 797
137 1946 887
1144 1781 403
979 750 873
1460 1210 803
490 1049 26
1146 292 531
1568 406 149
1063 697 695
1952 950 60
137 1294 161
102 932 906
255 1023 415
1151 1718 628
1325 350 540
223 1165 704
191 142 38
969 1639 41
1730 186 35
275 924 256
392 202 707
1495 76 555
531 331 231
74 1730 406
211 241 406
814 148 420
573 1259 968
1932 1695 989
813 100 963
1456 270 406
647 1188 747
16 1533 783
422 1111 617
109 1939 486
925 1402 665
1024 512 191
1774 695 782
872 1026 114
1951 526 586
645 1664 633
765 144 324
879 1764 753
1352 1321 999
1563 1891 425
193 637 394
920 133 934
107 161 825
554 1460 204
1345 1568 517
1031 1730 468
1571 431 931
974 1124 933
885 1649 12
1429 19 978
1333 1722 591
590 430 144
1147 1383 125
1288 605 37
1272 1869 757
461 695 550
96 1988 664
1135 870 515
727 1141 696
1413 1481 723
1077 42 387
1774 667 218
1531 1519 1000
1494 1856 50
62 889 648
50 1866 960
720 234 993
1322 613 876
1633 1776 414
301 342 693
1312 102 909
319 796 610
351 817 139
1435 72 876
1165 1059 401
1353 1592 939
1954 726 199
656 374 819
116 1606 284
1474 1520 311
321 1020 415
1485 1547 90
114 1766 596
1870 1457 790
1228 1417 823
542 1683 53
1207 1766 861
1999 144 313
531 1069 405
34 1652 250
1089 872 131
1663 1042 420
821 1701 212
1904 1336 524
1552 820 172
1155 1303 293
520 1413 355
1626 388 281
792 237 728
1800 1010 808
1243 302 972
961 715 286
223 1055 335
1855 1741 889
1719 559 671
494 626 610
1035 814 967
891 1895 577
174 1684 977
583 1235 128
1725 374 119
1693 859 83
1991 765 852
230 907 219
1653 874 359
1725 1727 69
59 352 737
1623 929 95
1196 354 473
1609 703 815
366 1401 495
705 397 904
1343 1364 832
964 15 448
1344 1839 665
210 1664 943
360 1467 146
970 145 857
25 666 774
1721 713 467
1941 1570 332
880 224 913
1029 848 724
967 1260 877
1276 293 345
409 1668 782
1940 1676 956
1864 91 148
661 531 565
1022 1689 627
657 351 556
1774 248 588
503 645 511
316 584 155
754 1401 474
4 807 123
245 1453 670
425 422 27
1144 637 332
433 821 127
1506 588 897
721 1581 521
650 1088 238
458 198 431
28 529 732
1853 961 273
1759 693 684
132 1303 989
350 1998 260
1449 372 48
354 938 557
702 1173 519
642 280 824
1257 1606 548
1248 749 922
785 753 274
1737 512 336
1986 1384 361
212 605 715
372 1334 21
1941 1212 166
1727 687 15
602 676 489
606 776 621
869 1733 333
468 680 226
1345 509 292
1647 1 740
656 1875 93
683 1409 932
852 1542 908
1265 1341 659
1918 1759 579
1039 1090 168
1241 422 489
1164 124 896
1883 1391 821
119 421 874
339 811 496
1642 1997 626
482 735 27
1388 600 782
1547 61 993
500 1022 554
358 1262 752
302 136 781
200 1182 394
58 1188 33
1948 130 336
1952 1763 500
1868 1313 925
80 346 610
1818 996 794
903 406 725
1189 437 679
281 1701 979
1059 456 540
1647 967 34
230 1908 153
1741 1660 709
1724 1324 755
1944 458 112
1532 1968 286
1322 774 213
1909 1123 202
1084 1501 504
78 1193 137
507 427 395
1785 223 361
529 517 248
1553 1207 894
971 1967 610
14 1066 92
1935 471 231
1197 925 981
1194 603 682
1665 1119 336
89 1396 159
1863 837 473
666 1613 361
1233 835 507
671 906 499
1547 33 183
1587 1915 975
1467 338 449
1884 853 268
1566 1000 424
748 1500 917
1873 183 625
142 1943 672
505 1642 624
846 960 341
857 1475 630
1072 1663 439
285 464 859
720 522 994
398 1211 661
1628 1629 422
884 1393 499
335 1186 610
89 957 158
1863 378 920
153 1241 933
1076 62 711
1729 1065 201
43 146 310
989 1492 332
1766 687 751
1318 43 327
841 589 759
1289 1246 72
453 58 922
559 244 369
1952 224 677
1425 970 795
1760 1907 187
1544 573 689
524 257 320
932 1940 272
1558 1292 507
1082 1578 806
1774 1071 228
1574 1319 606
1743 559 738
1488 663 597
1336 485 64
280 200 366
1976 1870 745
1712 1471 494
1414 644 524
808 433 836
337 1779 270
1135 818 957
1627 126 17
1887 340 479
1066 528 914
418 898 707
942 1884 150
947 903 854
569 1203 78
523 1481 332
939 426 637
248 171 766
1985 762 153
1530 1808 285
1510 1395 124
1751 1641 994
1434 1939 409
86 1014 417
1505 84 969
1327 1387 634
1607 1019 425
1933 385 772
153 1436 777
1488 1940 279
346 1108 808
1939 239 858
243 1433 301
228 693 804
281 10 308
592 1645 727
1903 1839 340
1931 1636 771
815 664 693
1908 636 40
720 1676 733
1765 1051 863
1304 1116 874
1520 1155 672
1842 638 539
305 850 179
764 577 317
254 257 929
936 982 768
1390 1380 48
517 1972 330
515 1579 871
1806 1044 318
1156 1796 787
1884 1099 843
812 150 113
115 975 483
7 340 12
1108 691 632
1171 557 529
47 27 347
418 1986 249
1303 1286 735
1024 388 192
737 1949 22
694 1350 672
1169 1658 376
411 260 541
1151 1773 226
1575 1436 957
1607 1869 506
1668 1096 256
1536 285 507
1772 754 903
1206 841 763
1826 1834 834
699 665 275
390 866 117
1835 1510 141
1955 462 766
611 863 463
282 1624 339
1623 47 300
357 1080 566
366 748 152
1985 747 715
389 473 139
1919 642 426
1237 1591 342
1674 1652 65
1824 1063 641
541 12 142
480 1413 545
1038 201 112
1199 636 497
1588 1822 975
556 902 926
1182 860 36
1877 892 243
15 512 42
1346 466 126
1380 583 34
7 1947 434
1848 1897 75
1749 1381 987
661 1083 474
1757 219 567
292 1712 180
1273 1786 295
1279 6 388
133 938 245
411 563 406
1826 1895 919
1733 297 934
948 1165 65
62 1292 215
553 902 271
18 400 748
581 1331 507
930 1858 415
1347 372 928
418 54 238
1453 1554 671
840 418 644
691 413 884
827 110 143
1865 1612 537
180 1054 784
1222 975 714
1921 385 908
323 1361 257
1004 840 10
1122 1821 934
1878 1369 675
751 587 736
1129 610 771
45 710 492
1684 1361 801
963 1900 935
725 1706 783
494 633 952
1848 543 868
130 201 987
752 371 55
554 1545 282
1871 418 680
1134 1642 58
1807 262 821
1350 232 249
1566 804 835
525 746 960
184 1769 78
370 843 209
1640 36 718
16 1376 317
1758 1757 534
1480 1205 750
1804 1481 858
336 1377 668
1816 1403 582
50 634 97
508 275 411
705 844 804
1307 411 699
1411 795 476
1143 1677 657
493 814 328
1498 1476 505
768 368 460
253 1048 661
1672 1318 44
205 361 453
1259 349 145
1193 183 938
1739 498 937
330 1096 827
313 619 352
1210 1915 125
1597 1343 324
1443 704 362
255 1075 361
1899 1031 543
1946 1554 276
771 1030 485
892 996 1000
1966 279 504
1595 1526 649
1152 393 571
934 962 746
294 981 320
213 1383 794
1190 1301 179
278 236 518
1330 569 879
690 274 811
547 1673 120
498 1296 424
645 1175 808
1868 1358 707
1459 1391 721
250 1114 260
1067 756 756
67 24 280
1811 8 289
813 714 265
637 328 731
450 933 227
1788 97 401
1223 1102 34
451 1241 69
1809 956 651
1543 1586 760
1491 1498 693
1015 1971 807
1188 1867 884
555 1303 497
217 632 453
851 1682 278
1674 1898 813
1833 292 875
1149 1624 96
1009 1012 598
1345 921 335
913 1680 133
1253 701 926
289 1015 338
680 265 565
849 1444 492
560 314 326
1502 384 340
682 1153 642
258 1364 69
256 1507 559
436 493 565
1592 400 963
31 1776 634
1308 840 902
1130 1758 864
1734 919 773
1870 299 64
1490 1855 924
1924 842 89
154 379 974
1138 1993 899
721 1572 719
890 983 443
126 461 321
761 1942 696
572 104 930
899 893 356
1113 125 788
7 88 493
1471 702 594
1007 1862 399
1971 917 545
813 1145 342
134 1118 920
809 478 782
658 1084 993
1999 1202 521
689 336 122
541 1166 414
1177 1364 907
1459 524 523
1434 1969 128
1992 390 137
1866 1921 838
251 1443 70
1957 1651 615
1224 270 721
1035 1460 798
1446 427 263
148 1964 155
162 1075 105
463 506 492
1859 1097 92
963 941 913
40 374 834
997 882 172
1754 94 394
1716 1850 504
902 982 911
56 721 317
605 1037 248
1047 1061 570
742 1344 30
1519 1309 108
805 1836 655
1121 596 488
186 1773 193
946 1704 574
894 663 464
1430 1808 999
1471 1524 313
142 148 840
1765 1481 900
694 638 628
651 1957 151
195 1506 937
873 832 741
1480 921 340
1428 239 681
34 541 714
1440 44 298
632 1953 618
1753 1012 84
1618 486 394
283 317 314
233 791 658
504 677 534
856 1052 160
553 1473 802
220 757 805
400 417 292
1357 33 40
558 1102 199
1935 261 203
258 1776 164
1147 236 412
547 1460 660
1662 840 984
162 277 82
1328 96 430
419 958 755
441 1291 404
1430 293 708
1211 453 515
1344 659 869
1723 1133 405
934 1650 131
1551 736 263
681 288 256
253 113 563
1957 441 515
1413 1920 670
1141 1921 655
830 1938 54
813 1179 468
1986 1944 895
111 291 868
94 1756 453
1036 517 416
1327 467 417
1332 993 487
71 941 262
478 712 82
807 1424 166
257 1204 533
1640 751 790
1019 1758 30
78 1618 240
1129 217 950
1171 901 416
793 581 509
779 722 374
1679 600 953
30 470 116
1322 190 955
1534 1 523
340 1974 175
1738 378 507
1979 327 920
1811 1215 390
801 926 975
110 1264 434
1808 1306 817
1257 504 353
879 1740 263
1351 1425 92
824 1529 808
1875 1524 323
654 239 307
1254 669 991
126 1646 506
849 1301 144
1508 192 201
1934 1340 583
334 1028 218
216 1264 283
1949 1622 606
903 1226 660
839 102 753
428 723 858
839 420 632
702 1346 737
1825 152 68
1263 440 712
1418 97 120
1113 12 530
1159 1812 559
260 1375 229
1758 310 570
1870 667 450
1180 1881 783
1512 1632 633
575 1053 293
1640 584 237
699 762 386
653 1556 141
892 192 72
110 1659 759
1670 386 330
263 1503 179
57 992 577
262 204 886
1828 899 778
81 1394 648
1604 1193 917
1587 778 697
90 458 315
840 1270 670
836 33 257
1117 340 446
1353 1751 875
369 1850 446
1790 1134 616
1239 1087 496
1330 1135 245
102 1494 616
104 1363 610
597 550 385
1690 1533 477
1558 658 756
1274 1558 331
1338 1261 169
902 588 185
787 1465 600
611 402 764
1098 625 316
674 1273 311
1795 340 991
1816 1717 879
846 522 505
1881 1126 901
1243 542 529
81 221 460
997 915 190
624 618 268
596 1553 287
1903 1680 934
993 659 917
338 1418 850
1468 238 984
779 1404 477
1621 1900 818
627 1755 159
1320 87 784
539 885 206
477 244 69
1158 1502 803
1457 656 969
590 1085 486
1924 476 987
1661 1538 793
1410 1700 138
662 313 535
1223 1377 445
576 630 889
665 1672 131
1307 962 733
1821 336 143
1427 1998 70
1376 49 276
1575 458 941
1637 35 307
862 86 526
800 1294 441
1403 155 664
320 117 495
1722 1238 363
1385 1376 142
727 890 46
658 1009 288
708 1859 753
1478 84 311
466 1925 335
822 1417 219
347 456 561
1881 113 605
451 1369 349
707 1672 559
1103 1903 689
681 242 734
1325 846 126
1590 193 835
1618 709 839
1365 1691 916
1628 1134 682
883 1345 671
782 1960 666
1052 92 120
865 1607 718
69 1849 403
618 1818 534
1981 1515 60
1474 1432 596
1745 1288 385
1721 273 804
426 1939 622
568 1597 141
261 1120 704
333 272 255
6 1090 677
1438 1281 305
1794 1817 257
789 1659 936
1558 925 215
831 77 417
762 460 74
258 1964 53
700 1809 930
696 656 510
575 931 120
277 1210 132
46 276 842
1552 1922 245
469 1839 259
166 449 854
480 1797 770
625 1487 827
320 307 582
1994 157 434
1703 1404 798
1019 1793 351
1035 1696 1000
375 638 521
1404 1680 397
1277 211 577
906 934 840
1032 1753 252
688 638 441
361 1425 683
6 159 940
724 351 169
1300 42 344
7 1218 451
1646 96 507
433 228 169
1962 1663 780
1798 946 186
959 1262 505
747 120 164
1732 1589 659
1105 284 777
896 1403 916
494 869 414
475 1530 422
1451 1015 40
508 1594 788
1520 143 955
799 25 37
1682 59 80
916 884 695
849 212 276
1754 969 722
290 582 135
1628 1561 38
605 1673 530
194 1384 928
221 773 806
1838 751 861
1003 1127 103
284 856 447
786 1210 890
1048 72 557
367 624 971
466 253 650
561 1205 398
1843 792 96
1858 35 582
859 446 43
561 420 341
1774 991 852
581 1854 212
1951 1285 200
1465 553 486
430 1702 571
556 1192 299
290 1989 778
1137 649 744
76 1308 149
1791 744 59
1285 1773 903
223 1106 718
1197 66 471
623 1413 44
1154 298 38
1138 1377 156
1628 1524 447
1261 1469 516
1933 219 910
1874 54 576
545 1002 659
1474 712 666
1940 1210 277
446 1337 963
1260 74 973
537 1219 994
727 973 713
414 383 661
307 1256 621
1506 1697 780
1418 1354 156
122 1284 914
1593 128 415
1484 1158 11
1133 298 267
1480 72 995
1778 171 847
539 378 819
1754 1236 717
931 305 526
1513 1595 843
1175 362 673
792 1811 121
319 69 339
1063 170 493
1942 218 686
500 1446 350
1327 1026 460
1356 1545 272
1631 1000 177
774 1101 735
1705 395 307
115 126 554
1337 698 795
1503 182 416
233 743 69
1391 547 367
121 1012 820
895 400 724
1590 978 766
1532 1032 742
949 826 118
1074 320 580
1114 1328 32
1209 945 116
273 825 587
251 212 772
298 1207 609
26 1750 987
774 877 755
592 782 224
357 990 823
1784 1879 374
917 1755 872
365 176 60
369 901 442
18 1485 448
1601 871 685
1888 286 258
248 850 826
878 1286 815
216 1829 509
234 509 64
1000 1034 370
127 694 803
1767 1489 209
1739 678 11
1003 308 766
18 377 355
883 723 627
471 1156 932
499 972 528
904 198 381
1111 465 18
1866 1307 50
1738 1891 690
385 145 577
54 1978 354
1301 1845 765
785 1764 40
584 1786 31
93 676 26
745 60 968
1292 1861 146
1687 555 629
