500 50000
88 146 48
26 320 38
468 202 161
131 143 407
277 163 402
163 367 293
280 218 575
183 370 561
475 436 773
140 324 850
442 440 822
181 101 589
333 411 450
472 306 386
229 71 57
368 126 260
437 488 799
327 307 151
401 388 514
307 324 680
420 304 134
233 47 906
320 259 58
496 409 722
428 27 877
482 46 931
1 429 724
414 187 419
196 57 231
456 30 736
261 428 78
358 343 304
29 394 589
148 216 591
135 399 19
4 24 924
286 83 498
240 361 599
202 264 311
50 363 421
67 111 54
473 126 410
491 33 381
92 269 892
479 398 817
408 113 82
168 469 602
3 259 404
467 133 469
480 247 851
245 313 490
213 290 661
31 82 486
248 375 416
170 53 778
272 301 554
428 46 99
430 89 474
229 396 865
483 79 474
419 375 739
255 484 200
416 416 819
227 125 146
461 221 501
298 488 965
215 475 930
474 54 983
140 192 594
452 386 850
403 5 738
93 69 718
325 0 345
399 307 136
450 92 172
230 382 820
25 382 602
234 49 184
318 123 718
146 452 748
407 177 570
176 274 901
127 58 905
275 383 739
184 498 727
396 454 758
171 100 907
96 424 402
353 156 518
136 61 219
404 316 567
413 248 386
238 406 593
171 31 20
369 181 161
126 286 251
249 321 56
422 395 992
284 329 485
458 205 722
367 60 28
63 427 163
411 481 60
351 426 244
467 119 651
0 434 744
56 335 219
277 93 278
310 25 140
122 304 424
72 331 275
463 494 244
244 464 761
326 23 470
22 155 363
298 192 509
271 116 86
210 339 103
457 153 856
233 228 655
255 127 109
497 258 745
232 79 793
47 462 306
423 13 220
26 308 160
226 235 84
170 417 254
493 384 137
117 0 505
247 240 134
235 168 806
215 138 828
487 355 621
490 349 555
36 384 389
402 248 533
315 422 154
182 40 491
474 306 386
145 184 229
59 156 622
295 321 854
23 254 164
232 227 283
184 130 918
345 499 398
194 430 213
65 391 621
330 13 918
103 270 728
447 192 704
68 381 589
73 232 263
493 361 723
61 416 780
261 302 490
249 387 331
401 40 887
419 91 209
371 90 500
17 393 651
372 475 830
321 347 892
277 275 734
47 153 775
55 215 435
435 220 648
445 320 479
456 486 812
385 303 240
117 448 935
11 185 224
106 406 730
161 129 891
0 346 277
311 489 926
176 365 988
389 207 674
196 74 527
420 294 349
298 94 276
206 312 868
16 255 977
39 348 653
62 204 543
465 401 314
375 212 354
91 181 314
90 192 866
263 244 758
31 1 822
114 454 282
286 368 702
69 263 38
12 430 373
82 469 297
188 212 477
476 121 72
157 237 636
65 163 364
148 344 161
434 347 47
441 165 874
371 456 917
413 291 642
90 444 570
331 47 900
283 206 128
372 431 707
452 381 811
131 57 643
165 107 810
108 338 486
235 272 406
6 49 937
125 160 292
19 239 33
380 163 611
240 307 258
381 277 971
60 26 906
429 315 142
292 96 183
449 186 320
214 491 786
361 29 716
95 52 475
134 141 465
448 63 400
12 164 981
151 223 51
81 129 481
97 373 83
51 68 267
33 148 882
120 216 438
425 55 99
261 84 409
438 211 392
415 406 348
282 215 560
481 178 950
319 0 277
372 80 969
280 373 659
394 181 424
471 339 52
198 364 966
140 59 519
296 495 189
40 109 295
404 281 342
258 107 864
197 489 117
53 310 866
116 306 524
277 113 503
345 203 72
498 134 501
32 91 666
366 365 919
314 439 196
417 416 301
135 499 573
136 265 870
41 206 982
63 250 430
125 333 602
367 229 821
234 96 901
135 35 921
12 25 831
4 445 988
257 493 556
243 34 859
215 334 768
137 301 104
32 362 22
72 191 661
300 231 546
198 430 401
128 98 269
451 460 972
491 241 192
468 227 724
349 53 79
368 330 899
472 174 407
8 333 964
412 62 739
150 224 754
428 131 279
37 274 55
194 292 710
335 345 700
195 140 140
186 12 338
365 229 446
356 183 461
82 97 608
189 403 613
263 100 809
322 256 429
376 441 599
251 261 499
35 133 985
240 432 975
185 18 163
183 195 1000
302 436 299
154 174 790
496 401 536
315 394 951
489 419 956
225 143 556
323 187 987
87 285 963
311 281 812
443 147 142
87 30 430
481 91 505
251 271 916
348 321 588
137 136 378
147 8 736
413 153 297
344 89 420
59 250 646
335 301 179
325 281 972
29 120 745
286 350 362
378 383 273
213 433 414
335 28 761
71 164 476
441 13 363
168 4 54
418 96 799
12 374 746
1 423 929
52 405 71
418 204 505
124 141 617
44 20 862
319 192 762
92 406 56
324 367 133
244 402 623
173 386 406
402 442 572
78 275 608
306 73 725
29 161 938
350 262 909
355 481 784
178 76 623
442 261 966
373 253 747
379 176 972
476 246 76
1 423 311
496 144 285
40 117 12
427 112 170
69 441 897
168 456 261
124 49 415
160 225 573
81 415 832
354 350 19
152 38 664
214 398 888
194 25 273
479 180 496
44 257 146
89 264 369
303 36 208
284 387 251
167 6 389
324 261 591
278 430 464
198 199 700
179 217 854
47 302 306
107 301 626
242 340 169
14 318 801
334 276 756
101 11 776
476 225 175
457 231 311
195 317 573
187 140 117
114 208 415
234 273 220
288 281 836
215 360 358
90 380 67
42 143 858
449 78 842
201 319 421
19 93 520
249 406 245
66 21 101
447 464 300
345 446 456
306 77 117
489 171 938
115 164 939
198 260 712
465 71 626
232 234 766
360 113 19
224 213 148
140 463 151
216 364 69
473 134 480
444 318 863
370 495 145
384 387 157
36 106 359
305 453 744
25 31 23
47 276 557
22 12 335
264 451 125
68 361 751
58 292 817
412 84 108
300 81 940
480 153 537
70 371 213
176 143 252
249 277 702
217 179 211
300 290 753
350 444 229
398 324 935
414 393 649
10 21 79
232 26 813
178 59 417
267 206 398
416 372 45
400 306 559
159 396 701
86 7 93
212 191 348
308 425 607
486 378 808
407 107 500
321 497 646
120 448 450
146 237 394
484 150 335
145 364 890
322 26 510
40 73 533
170 213 383
18 327 380
18 145 506
254 368 759
107 305 41
334 306 421
369 196 654
210 278 621
281 480 238
195 449 707
332 24 235
95 417 831
232 416 94
405 336 501
228 45 126
373 435 784
448 228 554
310 437 591
414 107 390
378 66 553
278 148 843
199 270 993
285 402 967
498 400 62
291 144 459
371 51 774
20 264 976
281 307 237
427 303 669
392 100 612
271 353 521
461 314 685
386 31 803
267 19 675
8 24 310
265 21 570
478 105 310
372 110 856
229 300 989
84 470 676
21 138 266
440 283 293
92 206 251
324 457 998
42 336 161
232 215 680
212 170 813
89 292 21
42 386 995
59 93 627
174 214 812
90 205 422
87 120 943
238 351 172
59 282 670
48 273 182
173 24 923
217 41 164
274 190 824
288 354 761
28 466 342
64 75 583
361 425 593
446 13 896
377 17 550
374 337 48
65 183 625
170 279 981
133 121 803
382 195 812
439 471 418
303 394 542
329 489 507
236 317 988
105 23 360
477 441 333
18 242 750
24 60 154
15 31 916
455 456 650
243 490 443
442 288 551
458 182 735
294 354 820
273 264 776
410 261 656
325 202 761
111 196 657
75 202 491
72 93 232
62 233 600
148 309 854
109 120 731
178 212 149
301 432 775
316 419 556
120 361 678
8 376 876
108 140 16
482 224 499
206 409 471
141 103 286
38 496 867
226 441 829
298 318 423
304 107 73
499 228 370
417 26 99
450 372 819
300 157 156
494 328 179
10 201 817
154 81 634
114 252 572
52 283 57
401 387 811
319 372 91
324 241 38
446 213 977
464 143 131
170 209 321
139 60 787
248 14 209
182 219 213
148 54 429
357 236 619
290 6 951
236 480 29
437 316 182
495 464 591
140 289 343
433 334 666
148 476 934
474 249 940
293 267 232
285 476 123
419 114 271
295 360 735
144 127 824
477 393 115
71 31 766
177 148 770
3 318 365
156 304 485
344 255 928
344 411 857
336 451 988
384 248 695
125 154 555
118 105 37
243 400 788
81 163 712
136 235 944
483 200 319
360 153 692
287 103 254
138 32 699
131 283 905
27 162 562
247 257 299
382 149 973
277 291 797
105 227 301
104 114 71
210 300 247
317 79 969
240 97 546
195 456 111
427 64 74
257 290 234
84 243 310
20 239 344
31 37 282
436 381 168
75 178 845
30 281 576
37 48 834
6 351 675
70 387 127
177 126 594
400 195 263
430 322 670
40 171 280
15 20 660
119 161 557
442 325 355
302 98 693
260 63 773
32 223 992
233 261 739
378 282 742
85 105 847
370 326 102
227 330 803
245 346 510
439 313 459
390 267 204
136 156 859
39 387 613
375 427 554
25 184 331
42 217 611
340 274 652
55 360 672
458 94 750
28 15 559
13 152 136
330 240 549
82 258 437
1 225 989
163 148 532
31 317 461
79 46 280
428 412 585
164 233 418
193 262 652
111 401 810
0 347 114
375 497 280
306 314 605
176 204 163
412 393 705
389 331 88
371 322 882
95 232 593
109 182 733
172 368 426
327 294 207
36 490 299
6 176 137
8 196 699
265 388 445
436 183 186
221 251 760
492 290 957
235 21 659
78 227 473
171 374 95
88 210 826
403 3 110
280 301 724
403 176 735
249 281 60
382 105 516
248 401 700
342 72 520
203 469 876
229 487 550
221 120 648
19 403 303
409 195 958
319 76 583
460 280 834
66 367 379
73 31 643
322 313 574
112 10 852
413 58 657
403 53 128
351 131 553
204 417 204
220 307 167
278 461 244
421 408 281
183 205 239
262 161 698
102 356 504
273 367 666
341 98 789
49 132 838
331 129 775
419 343 503
150 379 947
354 334 778
49 219 104
225 128 439
371 293 612
55 181 307
136 390 159
319 463 29
10 54 684
153 417 846
186 93 448
139 162 975
286 472 350
485 450 968
266 280 520
76 168 401
126 397 216
104 224 426
357 168 73
175 43 120
108 447 778
259 279 143
399 241 145
232 305 651
119 5 817
354 89 509
195 191 593
425 337 732
153 329 104
269 137 147
479 367 947
90 228 633
223 414 669
258 461 167
4 66 785
421 475 51
245 152 186
32 69 522
246 186 801
425 391 142
401 345 984
262 80 365
144 482 810
269 378 947
482 76 654
223 309 278
18 478 29
249 282 518
286 132 504
345 22 897
335 314 548
499 16 323
293 441 811
335 375 63
384 44 169
424 335 924
369 94 196
400 443 545
429 12 425
481 101 459
492 198 535
55 456 357
314 74 689
3 470 526
159 446 777
229 220 517
184 46 320
405 336 70
365 342 967
332 106 298
335 130 890
239 306 1000
263 289 159
394 340 770
211 283 469
267 223 941
245 39 264
311 367 899
155 462 44
360 1 767
348 39 324
27 440 857
240 86 656
150 85 883
186 43 424
486 9 134
124 366 40
414 374 812
322 312 688
37 95 720
330 81 572
260 324 374
483 309 449
206 334 540
107 9 919
262 164 645
356 439 268
20 335 413
172 417 545
390 296 550
360 200 578
84 491 831
441 376 91
355 117 979
261 343 823
319 27 513
435 391 777
327 119 893
149 200 794
399 207 248
388 496 635
282 124 338
29 315 842
26 107 701
110 159 977
410 326 178
263 358 323
351 241 363
8 329 360
203 218 336
353 265 935
364 40 316
9 468 189
337 52 88
177 181 748
310 234 205
437 329 681
304 399 639
311 160 68
363 76 607
347 371 794
107 270 740
378 92 268
142 74 189
213 270 367
489 351 174
410 82 779
143 354 867
132 193 224
221 292 328
121 29 430
184 23 478
83 65 423
245 76 986
61 462 577
202 283 585
407 235 78
420 200 412
453 323 381
256 100 41
43 198 854
169 192 932
158 424 828
367 464 329
21 84 895
68 353 526
291 47 434
125 14 971
478 150 926
34 126 703
299 497 438
233 75 381
127 77 575
126 428 342
225 52 238
230 374 66
110 428 503
3 182 581
404 111 708
206 485 245
139 432 126
94 50 244
371 54 924
201 395 401
427 420 180
64 7 622
1 334 577
411 376 280
435 174 963
459 37 926
87 148 174
447 164 164
345 362 563
125 243 233
225 340 58
404 213 857
486 426 676
319 395 761
180 368 247
211 246 532
231 5 243
245 162 194
486 314 953
138 108 945
442 385 278
59 5 236
289 60 533
315 248 296
345 166 598
385 69 171
71 444 700
352 39 691
487 247 70
263 206 424
226 384 629
350 347 851
439 112 863
347 30 431
262 362 459
226 496 492
172 360 770
6 382 652
386 420 705
22 16 734
484 198 636
146 458 457
28 403 761
19 453 621
463 353 508
212 446 803
246 427 638
253 256 111
317 365 784
39 38 684
172 136 521
64 83 57
67 165 940
5 336 576
38 216 362
11 212 258
442 359 993
267 84 234
268 416 947
150 33 285
117 343 456
424 325 821
330 329 651
253 148 775
244 498 790
144 194 211
273 474 43
281 322 529
48 470 685
449 106 689
234 159 247
397 407 578
318 234 906
167 181 364
204 341 131
304 442 796
75 245 33
316 307 764
430 207 22
383 471 518
183 262 445
265 458 693
151 424 657
226 12 820
33 133 559
174 101 299
272 163 262
8 497 704
128 97 506
94 108 441
409 68 243
129 190 792
321 213 136
234 139 483
59 235 39
320 347 24
351 263 31
369 212 222
187 454 777
409 76 186
148 301 627
22 127 603
256 121 878
331 402 31
356 42 600
247 466 661
313 195 201
328 117 300
168 204 550
256 48 230
157 240 200
480 365 307
430 122 90
53 368 22
442 202 597
402 170 34
280 179 292
87 135 633
358 189 290
429 81 872
269 278 577
478 63 841
25 134 831
133 365 532
408 486 277
401 50 827
255 143 987
414 399 232
294 251 249
237 97 837
54 27 110
344 352 82
462 419 769
47 224 392
207 55 916
396 124 403
435 227 198
41 215 286
346 219 783
348 53 870
115 233 194
316 270 212
141 376 299
456 226 240
291 411 789
184 6 379
447 144 682
112 117 655
465 312 679
370 193 666
8 195 217
179 324 476
44 289 494
421 317 421
355 451 277
88 370 889
119 322 69
131 100 589
245 268 893
153 239 617
377 195 713
319 368 653
343 351 722
492 39 50
434 262 798
231 392 486
315 224 513
251 416 27
70 176 850
280 305 703
483 315 763
98 160 875
143 364 557
263 371 21
184 446 437
359 268 657
359 492 422
148 18 725
17 367 811
29 27 285
177 333 883
378 73 432
420 407 138
464 409 244
119 38 734
147 383 452
172 179 526
200 371 166
249 363 622
97 426 424
101 398 174
433 139 100
171 442 956
338 291 477
499 496 374
222 477 793
144 171 519
223 37 276
204 305 704
207 318 190
332 109 57
260 244 618
58 380 431
44 13 920
446 238 719
327 277 368
199 41 906
214 74 298
324 15 997
419 315 204
221 415 359
76 443 790
70 110 204
234 37 266
6 409 754
346 484 525
240 489 229
152 388 694
178 402 245
84 34 443
106 7 406
78 234 11
465 153 922
78 283 170
465 450 811
270 264 482
79 395 703
219 142 848
182 34 488
57 14 894
3 182 298
19 37 245
238 331 992
120 262 329
291 466 876
235 216 903
108 133 997
30 140 184
256 283 844
441 339 138
382 146 913
491 471 889
19 425 762
205 103 606
194 303 368
75 232 717
272 50 996
230 226 130
97 229 692
473 163 488
190 309 476
490 473 821
234 374 135
492 132 714
411 167 212
263 359 677
77 291 201
164 479 358
418 88 323
303 141 257
360 370 370
240 9 964
185 163 635
45 434 311
298 77 479
496 317 925
418 67 264
428 189 623
431 161 405
387 258 551
82 254 422
409 16 770
81 431 607
40 26 112
398 369 691
119 77 424
17 39 536
62 136 247
423 183 68
336 300 84
184 2 874
67 419 547
265 416 686
311 206 99
399 260 583
157 185 867
267 43 806
176 229 740
72 476 732
270 340 65
428 245 919
148 345 517
182 423 395
252 202 987
94 67 226
203 327 266
365 400 527
167 392 225
317 239 221
14 305 398
350 26 509
400 335 671
266 325 819
191 243 767
155 374 911
244 207 286
9 302 833
159 165 551
52 426 779
250 380 57
266 269 861
232 81 280
72 176 230
164 400 922
33 142 124
402 329 709
467 194 859
270 441 449
230 206 511
282 295 112
9 221 944
490 462 373
184 229 526
299 417 152
76 302 325
317 236 583
331 108 215
0 475 336
340 342 727
273 240 244
432 474 106
422 356 863
364 63 160
239 424 913
222 112 557
316 306 569
118 44 247
320 200 79
42 270 329
411 295 393
7 189 910
392 344 865
247 322 979
141 64 376
116 113 993
287 275 375
461 121 266
174 383 956
57 280 370
470 135 512
186 434 590
227 246 772
191 145 277
454 44 652
174 256 776
438 119 14
21 448 375
291 329 439
330 20 607
394 499 166
81 171 944
393 191 18
443 397 263
389 452 868
207 21 512
339 141 830
55 448 820
363 15 307
224 339 881
473 25 419
47 246 300
197 323 976
4 375 634
129 110 306
213 217 804
416 223 690
302 450 826
494 229 128
333 54 130
482 260 369
250 492 225
303 376 933
342 23 935
268 143 669
308 273 910
211 433 316
198 297 467
312 40 318
51 255 36
372 408 598
444 74 218
50 251 817
49 16 332
99 227 379
227 48 90
473 203 399
155 90 374
334 430 333
231 261 972
154 113 806
237 128 189
134 25 435
211 458 301
174 431 339
444 458 836
347 432 263
444 252 82
433 232 784
392 182 986
119 108 816
163 350 662
347 317 970
230 278 449
285 280 348
403 101 571
11 249 914
146 86 381
307 82 774
304 256 398
179 482 308
267 170 150
117 496 157
447 58 639
14 167 193
499 494 299
387 90 400
135 202 29
226 222 465
74 323 41
211 285 698
12 273 924
25 193 655
253 264 112
322 208 665
175 318 958
487 258 141
5 205 492
166 70 957
473 449 757
78 260 120
6 466 643
343 409 446
179 117 739
258 199 824
237 300 768
240 146 221
265 345 298
361 292 717
215 155 384
433 173 740
9 47 985
153 400 119
91 421 438
298 112 154
136 63 882
252 119 434
115 313 750
260 259 167
180 75 815
378 369 719
42 442 990
192 106 55
195 343 938
67 284 631
337 182 823
236 272 946
87 29 52
138 367 639
60 230 717
224 283 901
276 402 166
294 96 396
440 78 437
430 39 964
412 244 728
258 60 999
182 275 947
165 346 786
233 444 743
118 429 965
465 234 456
187 35 156
107 332 885
213 103 674
247 106 212
443 56 430
299 429 55
189 363 417
155 71 609
450 151 662
327 307 112
337 423 324
276 255 403
12 32 525
236 174 293
441 47 988
279 305 424
43 413 748
75 356 453
353 3 270
277 297 303
242 438 788
54 234 490
177 419 61
48 62 614
11 496 563
411 325 753
400 233 945
442 475 746
417 61 858
193 243 858
465 295 480
488 491 105
37 411 931
450 367 424
246 481 980
358 364 328
351 339 275
190 211 919
104 419 572
248 333 22
136 368 334
87 156 420
46 11 338
474 464 54
490 179 220
31 309 332
176 243 866
367 443 80
466 4 189
315 57 775
85 8 19
444 431 135
80 61 88
230 296 435
27 339 520
199 245 433
292 187 378
144 411 274
499 272 507
476 135 866
169 460 250
295 245 350
323 490 336
81 7 683
231 302 454
163 158 400
10 8 115
477 275 296
146 230 931
121 52 178
208 376 385
493 385 842
113 360 913
443 34 181
315 330 224
18 139 301
153 395 740
171 17 837
220 394 491
227 384 293
90 460 267
464 112 55
58 126 936
231 148 443
472 396 62
473 220 757
386 228 977
442 346 265
372 139 381
36 150 849
308 146 106
471 381 853
406 169 312
180 54 923
6 200 913
167 306 948
143 393 161
283 342 381
338 165 858
476 281 734
415 67 999
244 59 626
199 486 947
102 28 696
253 250 126
91 280 466
368 77 486
245 107 998
61 25 394
312 489 805
214 286 483
112 120 760
349 253 148
290 226 874
361 12 90
392 168 844
197 128 951
229 391 606
259 123 192
251 211 269
176 28 531
492 470 455
328 150 331
178 352 432
433 159 838
65 317 738
127 126 670
127 179 387
390 334 947
281 442 26
95 117 920
430 124 845
292 404 782
69 323 684
226 477 199
45 356 472
41 378 445
397 39 292
314 333 596
176 194 805
132 299 532
176 416 716
407 186 709
467 492 464
419 85 419
274 464 216
57 72 495
404 88 299
251 340 764
207 217 643
459 313 897
75 197 290
127 12 243
286 448 972
333 391 488
421 156 828
376 284 412
185 41 480
208 186 359
475 133 739
102 278 969
309 176 336
75 64 937
109 465 988
177 56 856
249 479 295
406 474 505
151 365 293
467 64 552
309 223 107
178 54 577
226 48 373
421 242 253
52 121 59
314 321 301
401 449 954
426 320 229
490 206 539
460 149 338
465 460 373
418 4 290
440 141 60
53 251 18
431 49 845
112 96 606
255 53 720
423 391 834
107 475 416
3 165 39
192 280 504
435 84 573
106 472 207
143 39 730
391 195 926
218 295 498
322 189 631
165 329 471
275 418 37
42 0 706
309 334 196
251 60 437
2 213 678
142 4 824
101 475 812
210 108 467
179 41 478
106 49 740
367 302 625
190 58 814
291 341 699
488 375 429
239 230 244
159 218 524
132 252 717
408 363 321
468 16 716
176 497 439
73 463 445
27 324 418
185 61 77
186 348 515
412 292 879
212 360 744
58 445 416
158 360 735
472 232 594
110 395 641
1 374 355
454 353 526
10 142 743
8 437 362
81 494 778
288 478 129
256 347 82
332 128 185
45 452 995
459 112 691
262 90 901
48 99 700
118 340 959
250 314 342
424 298 891
335 477 534
439 165 880
94 305 445
168 330 484
117 137 71
5 338 94
402 272 538
220 122 61
167 211 133
177 462 195
20 7 612
378 104 382
88 323 591
34 389 760
217 199 767
55 345 595
407 210 748
178 438 550
176 294 891
200 53 90
208 334 245
127 160 228
44 131 138
140 221 755
296 204 876
378 259 325
54 92 284
470 212 365
458 17 542
354 108 17
194 0 596
87 435 1000
47 233 126
97 77 895
433 413 299
319 14 555
312 479 203
432 119 498
313 447 474
346 151 744
256 422 360
74 380 657
131 58 708
18 33 944
82 463 224
266 247 545
134 366 917
418 329 874
255 431 125
385 104 222
465 99 604
20 160 524
87 255 886
316 326 321
144 35 511
241 49 197
203 343 802
136 235 740
35 242 777
218 322 82
452 499 886
309 461 457
493 248 742
270 54 110
349 236 129
124 269 726
492 435 360
251 448 29
458 160 618
282 486 459
430 59 210
99 192 922
219 467 122
114 85 464
20 406 158
2 255 951
104 248 773
468 58 948
377 105 129
135 5 934
427 354 62
66 273 177
441 247 718
35 154 295
105 160 56
326 26 602
148 2 717
274 7 644
222 269 679
482 138 703
440 29 745
237 309 562
195 86 483
223 328 379
420 477 840
191 389 483
67 353 478
454 48 539
351 175 247
69 77 166
373 160 84
347 478 894
130 84 932
128 6 119
225 92 702
22 368 904
323 431 930
6 62 230
291 309 663
54 44 661
77 307 397
151 96 529
423 353 127
218 453 761
330 338 855
114 2 373
167 272 80
315 61 642
393 426 627
209 388 717
454 476 974
139 330 325
240 176 671
401 210 808
226 18 487
245 338 887
10 9 547
375 118 843
14 333 239
152 241 228
176 330 830
55 182 237
459 254 957
164 181 800
314 361 605
169 388 595
21 361 892
98 87 826
16 181 834
366 215 227
44 476 244
22 424 746
196 472 597
56 18 513
479 234 678
121 342 820
84 479 962
10 401 257
302 116 138
398 3 975
3 237 945
17 466 53
427 420 711
453 112 187
76 308 888
55 182 166
235 253 958
174 13 170
270 1 755
414 403 726
468 139 84
76 245 956
266 320 468
75 394 57
176 376 357
374 480 121
442 353 897
38 292 567
309 339 887
470 127 767
359 136 181
4 405 178
479 374 236
233 452 120
281 107 736
435 224 588
320 29 432
89 140 646
188 120 504
346 284 287
488 198 333
473 497 300
175 361 249
221 32 52
213 433 904
426 17 128
415 170 61
52 461 894
363 212 187
114 132 666
5 487 675
424 374 626
268 427 615
210 289 943
50 198 13
434 438 326
342 339 33
264 446 408
492 231 550
308 274 557
348 120 540
402 452 441
6 177 518
228 417 582
438 11 880
36 258 599
79 416 103
311 224 754
137 147 184
485 167 886
215 15 493
380 378 180
283 191 408
342 444 165
61 305 18
104 18 532
120 323 278
68 290 24
160 478 814
473 463 617
466 71 835
49 145 32
473 279 809
437 242 337
269 103 963
485 389 908
363 202 911
194 303 708
92 183 506
360 108 708
8 331 139
25 438 528
337 229 708
393 433 919
334 347 735
62 311 119
152 276 332
145 127 622
250 483 758
488 34 372
107 374 276
39 418 376
314 11 410
484 113 318
446 135 80
428 405 958
175 156 201
249 173 689
260 4 884
209 5 446
411 189 451
222 495 904
336 39 375
8 292 655
239 191 541
232 364 498
108 88 24
465 266 429
226 477 770
485 397 31
4 254 829
244 407 491
289 214 864
338 289 699
125 464 164
184 266 893
102 59 204
295 82 317
268 288 29
91 183 863
478 215 439
408 208 389
448 193 731
117 72 432
321 443 928
345 255 939
277 67 286
183 415 507
474 83 418
307 324 793
171 140 908
230 404 166
89 379 470
172 93 874
163 71 406
41 204 380
23 210 517
438 295 611
168 480 410
202 76 257
137 154 978
475 17 435
63 318 825
221 274 995
31 326 45
49 378 924
416 283 826
105 256 296
429 156 131
196 165 77
209 88 425
295 212 210
183 188 887
482 389 947
358 325 801
444 313 667
98 331 510
136 299 202
361 306 86
9 392 681
406 138 220
196 416 640
450 469 476
73 413 248
239 101 961
367 250 639
445 41 502
263 233 30
0 312 675
11 169 247
238 101 11
77 492 489
105 188 376
421 310 563
327 107 760
100 7 975
211 133 578
392 250 978
140 410 864
80 171 220
222 11 387
117 78 177
320 499 818
96 248 950
269 389 854
147 438 522
461 497 935
260 414 628
100 458 563
69 257 178
406 361 878
456 11 583
255 199 534
236 148 297
270 257 810
55 97 717
97 51 238
473 186 341
82 212 404
148 381 318
170 91 984
92 234 557
1 34 400
258 412 483
400 180 729
231 22 236
452 175 238
365 107 224
0 189 981
375 262 147
301 145 81
36 212 165
116 256 118
186 21 859
301 368 369
195 247 591
256 468 150
138 464 924
328 177 763
344 234 332
434 73 731
394 117 805
3 34 503
409 188 442
375 268 837
456 206 618
369 241 156
67 277 309
223 249 975
5 266 54
134 417 174
272 477 291
376 92 236
461 88 873
121 415 713
394 56 609
303 436 743
336 326 155
372 281 352
129 467 849
263 172 305
217 430 209
215 259 299
481 54 608
404 192 183
164 170 459
248 254 759
66 416 399
344 389 391
302 313 161
323 67 578
120 183 917
353 146 18
9 363 492
69 348 206
280 362 416
375 218 686
270 460 748
388 178 689
432 104 655
476 280 443
5 366 667
260 456 505
321 268 956
47 245 42
261 308 363
195 310 479
283 83 124
132 330 855
361 368 258
194 365 403
454 442 36
90 420 262
248 215 143
364 377 654
487 157 864
255 17 274
189 364 247
458 174 293
299 159 384
158 133 389
390 378 785
224 305 131
94 297 649
200 33 860
484 142 142
338 308 233
47 215 611
267 279 239
39 219 952
400 378 994
164 303 699
439 299 560
451 33 283
10 278 570
105 407 451
256 333 45
371 220 628
152 26 543
463 399 414
378 458 717
307 190 928
46 200 310
45 433 117
432 240 364
357 344 448
426 211 736
352 316 426
428 4 433
298 111 627
494 185 632
81 426 450
240 66 503
145 256 542
437 203 380
242 434 721
349 371 523
376 455 327
79 393 618
482 125 289
305 185 683
305 350 301
424 436 817
249 155 112
277 258 386
240 382 118
373 374 44
168 272 354
278 229 387
408 221 342
24 349 723
466 25 765
444 322 956
458 188 563
393 137 483
137 111 593
39 395 149
457 280 494
203 361 291
30 456 269
358 233 532
255 432 802
276 250 22
284 90 657
218 130 750
496 475 860
478 194 288
422 382 289
13 398 779
378 304 405
438 386 789
158 177 261
32 268 645
326 372 841
218 443 695
428 358 216
38 448 942
83 319 483
200 366 964
479 378 581
483 344 600
468 341 832
342 194 621
203 349 745
423 226 432
221 179 290
38 164 564
412 466 541
48 173 887
44 291 19
430 128 631
464 204 862
192 316 177
303 415 579
265 2 299
356 234 679
405 344 162
413 169 591
479 326 54
340 98 181
386 353 360
357 233 662
22 446 140
138 424 440
341 94 449
146 438 639
273 375 523
405 434 889
20 74 144
129 341 470
455 92 455
401 287 843
118 238 35
113 18 189
14 431 579
458 2 632
464 19 184
270 36 625
337 172 243
116 10 603
105 183 446
77 365 172
27 124 432
207 379 360
196 233 982
145 5 847
384 456 338
412 292 965
227 228 431
167 23 341
148 55 796
144 491 292
181 398 994
52 88 222
165 362 477
262 365 352
107 263 677
8 467 902
468 119 362
320 141 791
202 43 190
200 377 605
392 306 792
313 83 526
391 356 83
92 383 884
336 425 558
258 282 599
117 412 263
14 76 476
84 356 482
264 142 293
445 324 327
483 400 584
285 73 964
194 149 313
192 380 683
463 267 189
401 285 425
0 373 913
371 309 136
422 460 261
190 96 926
231 113 66
384 76 819
345 284 567
315 135 969
301 80 252
25 88 856
412 163 923
317 175 956
336 145 743
177 9 558
249 362 666
352 452 813
68 443 264
157 182 162
221 453 148
295 297 707
71 470 724
197 406 308
10 203 309
191 108 794
390 278 532
436 274 266
485 116 861
436 392 992
460 374 888
54 227 403
225 162 733
25 394 192
247 325 676
80 273 842
448 151 233
50 76 398
372 354 437
483 205 101
96 1 671
428 417 953
296 183 540
293 214 418
295 228 754
377 192 137
95 77 137
306 239 970
482 274 12
165 281 866
235 284 494
198 155 880
201 41 916
266 299 268
12 189 374
306 89 41
487 422 800
472 160 121
338 312 359
180 110 556
297 487 352
74 14 495
472 173 723
241 92 503
485 4 815
420 229 490
312 87 333
453 18 95
351 439 413
450 163 161
489 314 475
252 134 181
362 233 374
222 335 142
174 340 207
20 407 28
140 485 591
320 311 47
86 198 211
440 52 666
262 216 333
57 73 546
319 379 467
183 255 980
63 131 711
287 294 470
215 338 588
212 429 537
142 54 591
343 177 545
163 294 874
251 240 505
327 315 202
325 50 749
62 373 336
186 359 332
200 218 344
78 55 971
56 83 500
366 290 558
386 62 235
415 491 848
239 115 480
351 445 403
16 197 142
21 499 616
269 340 55
149 28 525
128 254 847
350 218 146
65 21 874
398 349 472
283 368 45
230 469 924
86 381 587
71 476 659
