1000 75000
634 75 132
140 81 287
22 774 785
478 364 880
766 412 701
962 713 810
147 9 713
117 255 893
988 670 353
345 790 928
152 248 112
4 540 370
819 671 981
185 511 131
933 712 298
182 708 760
734 645 446
45 733 153
356 482 741
42 10 231
312 664 711
287 910 814
358 844 101
198 621 920
691 653 371
938 589 269
183 322 231
862 707 121
708 568 481
37 598 930
863 965 535
612 909 106
757 854 902
197 272 257
397 896 781
265 820 347
185 966 847
844 246 13
731 194 948
971 360 485
616 666 953
401 820 630
447 135 858
983 901 349
681 421 619
483 343 617
449 461 366
790 329 337
470 13 382
890 571 861
160 645 69
153 896 867
305 433 49
46 271 95
242 995 799
821 592 878
460 616 863
243 783 776
751 422 61
548 545 113
912 559 74
156 112 994
836 208 722
348 828 935
786 75 134
149 109 138
251 404 660
571 613 756
246 240 873
405 927 489
595 757 482
845 636 351
499 408 558
315 593 513
868 480 811
767 950 303
584 267 668
269 359 255
395 370 540
347 411 438
616 49 830
193 565 255
84 393 768
918 317 506
173 798 443
706 222 993
420 677 516
119 730 834
50 364 957
606 444 289
498 971 665
438 282 478
439 951 853
329 762 908
322 503 27
846 539 620
506 292 596
74 336 365
522 391 25
933 427 563
52 711 185
340 481 316
817 469 804
327 468 300
684 492 566
103 494 357
293 904 475
43 574 164
466 300 155
977 671 907
164 136 894
376 929 637
767 188 791
102 274 852
792 628 797
279 626 655
621 782 979
176 998 567
858 801 799
978 145 859
134 866 144
585 578 254
839 698 247
395 338 890
770 249 934
630 962 952
687 179 873
498 270 185
330 923 280
13 104 53
432 408 581
959 693 325
737 235 244
951 524 863
205 544 788
476 426 610
779 899 393
110 399 492
571 83 443
10 89 506
601 920 824
269 965 177
394 899 164
103 514 653
114 400 431
284 78 725
633 464 325
934 193 264
684 222 444
735 441 551
970 143 299
128 590 863
64 621 813
551 656 121
840 392 199
985 467 385
745 190 108
914 115 10
70 355 731
615 403 157
507 947 235
245 266 870
239 41 340
822 622 189
533 924 994
896 35 356
797 680 299
965 106 414
122 38 180
540 320 534
263 310 775
801 374 112
454 8 516
597 662 322
309 376 68
237 282 48
591 644 478
212 823 964
402 783 352
98 955 238
531 838 88
544 179 481
807 134 27
687 536 625
681 136 615
355 977 626
646 339 47
426 233 821
357 350 899
891 557 428
416 975 360
334 598 309
32 489 242
583 41 786
882 4 991
870 533 544
44 191 310
45 289 988
681 973 744
828 505 704
668 24 414
814 29 500
782 963 593
377 160 414
176 473 51
434 456 814
228 792 177
861 627 191
484 140 384
521 558 650
715 728 585
517 666 114
293 980 417
738 486 455
753 909 447
152 895 774
212 595 763
644 70 418
463 703 962
56 265 878
163 422 430
60 443 758
325 976 499
829 530 535
189 595 99
322 836 242
855 701 595
696 172 518
740 773 672
857 537 933
553 397 279
814 206 336
451 77 176
986 515 386
530 607 874
803 907 319
928 620 201
533 463 75
615 177 899
37 102 259
986 627 686
906 277 478
982 517 886
620 303 607
9 263 472
472 522 984
250 37 394
891 123 767
210 554 731
462 875 250
706 136 977
167 295 162
158 406 122
926 632 954
748 920 595
34 521 739
771 40 855
907 863 388
32 207 180
929 470 245
88 965 638
276 449 574
342 696 791
882 239 98
899 557 745
826 997 14
282 413 614
883 43 259
502 725 557
924 890 480
185 884 536
578 533 653
526 448 366
982 913 515
214 481 711
534 63 427
191 58 565
559 195 321
977 212 226
8 890 715
208 962 632
957 903 769
972 660 600
597 576 378
612 489 969
362 273 361
392 945 165
552 511 369
196 29 470
932 559 758
797 171 983
355 189 769
889 791 777
603 573 733
489 778 878
781 73 494
941 195 341
106 879 229
662 184 212
345 190 718
853 983 548
226 931 172
235 308 430
454 62 390
622 321 480
88 62 92
328 4 225
880 882 415
256 794 762
733 496 1000
823 786 57
75 156 340
315 385 418
177 353 89
911 770 565
688 317 141
364 524 55
144 19 811
816 688 587
65 248 987
880 411 244
714 166 927
556 704 46
66 195 384
727 577 362
58 551 873
218 725 620
704 283 547
616 858 748
369 981 598
971 459 665
405 343 955
607 999 913
500 482 64
133 467 962
373 786 622
6 626 945
432 529 853
219 801 380
519 908 684
288 347 722
326 374 658
338 674 653
733 296 806
718 713 728
294 197 862
430 977 413
607 261 842
129 673 631
508 691 972
90 777 426
812 443 932
184 820 740
999 439 524
544 220 772
251 125 764
961 200 574
38 501 335
725 909 749
435 80 895
614 61 841
259 195 696
461 786 701
186 319 160
887 230 812
118 715 970
909 668 25
422 790 552
874 771 297
818 56 116
158 820 974
159 957 750
681 859 391
367 508 391
461 666 462
559 621 493
612 996 382
395 969 695
952 772 456
464 768 323
39 117 565
748 994 586
603 557 350
934 587 177
266 925 14
752 427 22
152 189 661
72 412 413
561 225 47
390 935 299
58 389 118
427 912 16
761 369 576
556 343 904
503 390 333
479 308 329
789 67 781
421 170 778
359 377 991
857 61 956
473 926 888
772 480 980
377 671 175
191 945 610
525 999 461
398 626 869
451 403 998
129 184 79
425 411 561
951 319 388
217 659 129
331 656 19
665 623 370
884 879 536
420 588 645
114 6 968
557 502 51
512 425 634
271 170 613
367 960 734
976 362 656
667 524 155
945 263 181
614 829 511
517 796 518
222 276 119
781 182 867
179 280 133
346 946 981
115 149 959
889 786 520
127 117 643
775 224 808
759 54 293
574 703 507
680 641 535
439 819 245
936 180 894
520 143 445
404 537 717
595 810 13
604 684 979
241 425 268
503 951 531
728 676 624
519 688 247
953 125 807
134 524 34
203 492 211
369 558 678
532 746 976
324 384 12
302 31 830
336 824 705
414 784 304
613 513 171
164 21 373
868 651 141
983 647 108
474 367 81
175 542 136
293 251 972
293 998 652
953 573 71
784 332 825
583 106 905
470 599 749
219 394 292
265 16 225
747 406 65
356 28 406
67 88 271
42 160 262
932 862 732
100 3 472
415 488 857
703 717 679
872 1 918
338 756 751
916 664 221
970 621 116
155 212 475
358 489 101
449 910 841
935 960 140
903 325 250
450 540 267
579 355 481
825 153 665
746 966 73
873 960 863
570 71 519
101 200 34
253 388 551
917 779 987
132 532 722
63 577 750
611 487 394
793 837 779
571 790 133
790 358 905
284 306 709
371 868 740
803 745 285
874 786 969
545 338 51
620 97 84
327 287 24
701 955 625
776 882 787
499 377 354
292 928 761
406 342 565
924 948 548
495 189 894
597 169 738
461 279 89
120 646 528
543 435 162
206 118 951
771 606 519
825 929 821
196 503 233
280 468 919
324 765 208
245 17 232
622 507 403
807 643 214
783 334 634
957 375 763
848 735 213
656 431 850
659 581 710
978 350 426
841 203 47
542 506 649
287 333 117
187 914 158
761 134 213
432 124 933
288 266 396
865 437 115
240 914 585
922 439 314
372 211 481
758 762 899
99 755 898
381 916 268
367 809 965
437 329 446
704 45 407
80 255 580
415 286 603
789 881 436
418 347 309
693 101 567
83 960 61
833 464 483
16 72 340
100 538 978
235 287 471
713 76 136
628 370 463
944 724 856
317 784 375
840 24 997
484 194 593
64 637 480
973 21 40
997 533 599
942 707 947
628 241 637
601 427 128
89 506 109
892 163 739
68 88 691
253 309 731
452 134 485
483 134 190
354 139 90
685 529 675
586 356 969
638 258 72
502 271 722
992 862 164
667 458 857
123 574 111
347 351 618
879 951 30
426 973 584
822 747 739
887 897 253
903 207 918
0 757 422
802 619 599
759 888 373
387 255 288
780 117 893
497 818 988
657 664 169
501 614 846
596 115 562
183 665 216
541 928 248
988 476 303
519 387 956
689 510 136
661 876 648
749 490 14
785 626 18
455 933 109
653 33 956
482 294 904
35 792 387
491 973 137
551 785 30
329 697 617
480 178 112
900 16 650
852 871 216
65 333 708
602 731 95
465 332 269
847 712 500
735 145 343
593 559 833
655 42 660
9 296 347
814 577 120
549 228 420
831 87 239
290 880 861
643 906 584
742 90 858
162 178 646
997 729 701
200 575 705
943 40 590
421 558 317
978 839 357
343 499 122
31 24 446
838 283 247
786 958 172
46 454 263
203 808 790
437 302 939
7 978 478
663 415 403
796 523 489
36 393 920
997 261 412
916 129 696
877 192 103
184 43 366
240 870 72
369 570 352
574 499 728
937 689 420
55 684 562
938 451 612
427 411 363
971 265 258
895 811 398
809 266 77
403 156 120
863 441 469
154 321 443
145 318 285
238 664 59
259 699 385
462 615 648
667 808 775
379 956 303
830 966 692
334 916 743
656 272 581
967 366 545
665 282 368
526 209 328
818 157 156
782 102 402
29 879 69
455 954 551
153 734 605
711 76 418
682 321 718
229 346 837
885 795 747
348 564 947
645 434 379
881 90 21
131 937 308
501 694 672
550 895 361
889 276 84
484 66 480
511 136 684
597 580 64
930 872 450
603 37 533
906 531 69
316 281 971
344 512 983
392 416 43
683 488 496
473 626 73
154 476 458
32 520 751
842 678 514
718 850 591
129 997 863
137 491 67
268 967 224
149 259 345
402 156 74
411 777 212
278 326 434
193 56 193
67 700 193
210 108 631
91 967 894
321 741 756
797 422 440
288 36 632
227 46 30
734 16 863
650 976 939
420 899 688
790 832 49
901 600 182
917 160 232
929 61 596
225 296 907
254 432 548
969 419 332
155 164 959
937 357 594
951 317 547
855 598 243
505 585 962
711 35 481
669 414 347
16 912 263
251 138 335
329 708 591
624 967 72
858 313 865
885 613 31
495 657 132
335 209 633
265 856 537
23 285 888
597 221 499
984 667 534
245 850 152
70 569 927
576 974 456
249 868 369
76 546 880
923 955 599
153 913 837
595 142 426
997 123 271
754 404 438
419 810 55
675 285 762
177 270 73
612 745 879
38 818 629
816 179 293
403 743 237
343 608 384
69 83 89
185 667 163
504 286 925
319 170 876
813 683 218
966 955 182
940 289 406
216 921 786
771 284 551
962 120 918
194 440 373
594 411 248
904 33 605
239 706 484
341 447 428
664 826 317
497 61 781
479 688 814
366 569 867
823 222 861
286 389 141
345 516 221
316 371 255
32 666 445
835 973 631
967 894 510
947 800 556
790 697 691
813 545 530
625 720 366
641 562 244
534 898 923
73 611 111
182 363 85
9 470 299
246 60 875
936 323 599
520 627 879
628 685 450
245 898 60
767 154 732
288 745 619
928 767 61
798 744 488
902 258 749
264 545 87
792 634 700
892 114 451
998 28 834
694 529 881
25 651 403
160 312 498
122 600 319
827 203 851
862 371 489
703 765 835
395 29 741
240 101 746
803 272 544
951 253 183
272 679 416
6 73 368
7 570 183
91 18 869
405 873 916
802 757 971
16 418 816
767 608 28
679 98 853
752 413 104
976 842 74
660 534 243
91 417 268
713 561 75
871 1 103
651 312 660
459 566 334
793 993 818
165 561 407
784 700 679
678 369 765
401 561 49
758 30 910
183 619 219
736 854 458
981 78 540
65 467 615
503 720 126
193 356 758
958 11 880
633 316 191
717 541 327
520 299 872
39 848 45
820 300 243
573 403 163
610 314 777
507 372 86
795 635 914
90 260 976
16 762 948
984 478 219
395 657 773
790 516 646
209 561 608
142 781 575
5 194 571
758 720 835
183 993 471
668 101 141
446 897 207
552 608 235
752 852 479
540 719 207
336 504 186
302 994 89
791 657 881
564 805 882
82 961 606
989 152 902
192 247 932
178 311 16
914 282 216
243 968 332
364 886 25
260 938 103
98 49 792
53 417 931
469 757 949
293 818 821
908 31 440
977 816 44
5 605 127
586 528 982
510 854 766
458 160 745
880 744 97
492 842 868
631 469 412
657 479 858
659 386 277
817 843 631
557 183 38
69 248 410
262 670 842
702 984 490
522 550 598
21 63 587
91 895 320
835 339 190
402 302 838
565 888 422
721 741 404
506 270 415
347 726 589
562 558 92
733 850 863
52 992 281
917 559 61
543 95 646
176 188 826
721 470 261
949 264 85
650 318 781
853 314 672
964 78 190
612 463 601
860 302 141
461 722 429
445 79 400
251 386 598
477 394 980
27 622 313
380 156 476
518 592 393
597 116 545
594 62 767
618 242 734
221 882 34
727 693 484
221 298 785
154 129 765
478 864 325
751 227 741
361 571 28
439 137 304
815 214 374
634 893 593
568 740 748
661 348 519
946 380 312
661 22 704
742 533 566
342 726 344
388 508 642
306 208 747
381 864 533
505 591 884
257 692 699
209 990 901
124 799 299
279 216 941
631 434 510
623 38 313
253 960 395
879 998 341
929 189 458
599 922 200
334 279 620
674 457 704
439 546 30
119 565 475
784 832 659
712 982 787
64 518 533
527 532 623
267 909 663
333 443 554
385 889 746
109 30 956
792 782 284
982 560 939
221 55 320
414 331 45
222 63 437
564 848 971
119 177 97
289 376 111
480 245 129
352 871 156
1 465 952
343 89 160
374 392 952
925 427 680
172 920 598
663 621 360
995 562 434
470 904 595
453 80 106
202 20 837
92 398 122
625 250 904
501 129 645
748 447 260
257 92 899
329 606 996
360 185 180
327 895 433
338 885 526
628 15 529
300 934 976
425 195 895
61 712 355
874 87 435
607 195 583
927 870 594
603 219 118
43 593 912
505 681 134
242 884 193
741 422 653
444 761 450
482 756 623
646 689 449
534 814 751
147 428 83
994 303 933
79 639 14
840 592 228
446 779 544
122 905 484
607 102 95
36 562 664
267 270 652
82 675 426
524 904 323
157 124 716
142 45 635
291 925 636
913 935 865
957 170 514
66 380 663
509 660 852
463 754 267
699 764 376
500 98 750
367 523 972
197 801 786
555 810 459
701 767 591
320 587 203
804 907 319
135 700 434
898 601 254
944 907 371
709 94 834
72 991 865
739 375 441
61 728 863
928 913 606
844 252 425
710 260 595
675 87 998
333 39 736
791 674 484
122 133 221
935 705 130
502 259 952
192 307 271
551 724 521
366 817 503
252 624 77
917 132 485
673 694 289
527 532 244
169 701 872
264 357 220
84 103 372
870 435 344
617 96 10
379 170 688
89 299 246
754 910 166
929 672 311
869 902 121
617 248 527
606 763 144
927 830 470
711 695 62
833 968 812
386 943 228
980 945 151
991 207 832
675 549 651
566 116 372
861 778 315
19 398 885
613 788 342
888 113 168
89 338 941
936 591 567
896 790 377
390 716 502
725 359 831
200 6 629
739 58 611
364 276 172
717 60 322
563 755 551
511 829 145
904 791 192
411 272 525
706 870 217
237 379 294
327 324 459
676 236 834
797 443 248
403 488 407
357 687 385
62 218 44
253 424 12
641 904 680
85 748 653
700 322 868
327 491 481
986 128 556
373 824 973
302 588 606
324 654 68
435 65 106
901 423 812
249 389 455
523 350 584
796 368 873
225 12 180
253 254 176
722 166 232
946 920 132
410 992 182
480 245 431
744 737 870
505 321 139
620 474 979
144 478 640
504 821 983
680 383 125
110 967 249
352 623 389
676 246 985
283 187 73
189 685 786
942 339 791
484 498 877
608 167 208
313 537 484
271 383 869
838 234 269
424 100 685
631 704 673
924 644 578
65 948 328
297 380 778
956 208 770
564 582 27
26 992 492
231 174 123
856 298 313
199 885 525
306 759 512
265 546 302
239 431 80
55 5 476
225 964 956
360 834 741
646 216 521
724 217 147
447 349 462
268 886 596
177 911 356
432 518 957
831 431 248
884 770 807
607 620 537
666 845 837
298 477 444
156 725 13
410 456 385
205 711 933
876 243 481
198 811 735
422 601 408
10 383 153
718 216 918
872 543 306
53 317 288
813 879 30
161 883 108
166 457 397
871 21 973
179 335 578
601 483 642
42 528 170
863 850 48
425 320 360
173 192 784
755 777 810
833 397 307
949 272 926
537 976 870
601 709 540
219 253 387
711 697 623
183 158 774
73 614 420
110 281 760
311 33 608
989 37 330
742 562 107
732 662 39
123 492 441
565 132 985
459 783 362
663 164 246
852 416 332
419 257 474
944 880 204
821 579 432
759 258 701
685 803 301
980 255 40
940 793 28
641 306 809
659 258 207
939 102 173
300 185 109
82 879 787
48 742 503
40 685 363
897 553 101
610 312 201
528 873 942
192 446 415
759 64 544
232 266 952
582 612 32
591 557 202
456 243 217
453 103 378
39 163 389
31 500 864
827 304 459
914 90 187
375 968 496
783 587 66
927 472 633
890 619 314
978 873 736
153 876 586
344 129 316
95 189 618
448 995 221
683 292 802
588 980 930
839 220 814
44 121 127
244 992 56
578 59 890
863 208 486
639 89 295
906 676 701
986 954 477
68 824 566
194 50 359
174 441 711
551 567 609
893 217 494
580 452 236
446 236 513
993 831 45
856 528 534
449 837 963
164 626 109
663 12 679
901 406 929
318 190 192
985 104 779
702 338 493
131 73 49
374 574 76
328 274 526
524 577 863
510 256 859
245 346 390
68 499 486
392 631 712
601 636 150
983 210 661
250 30 472
723 45 971
977 376 934
886 689 852
39 985 942
617 907 76
870 404 644
895 661 916
686 400 938
474 798 472
675 601 660
304 96 212
66 945 24
502 74 68
528 856 590
363 993 935
569 427 763
328 912 837
575 203 687
491 387 91
348 94 473
311 563 304
169 576 981
415 112 870
409 138 517
614 552 178
839 857 592
908 785 410
659 994 585
544 589 85
572 695 182
12 637 737
495 183 823
160 657 440
268 666 701
564 954 451
415 947 813
843 364 848
840 684 493
355 458 678
998 743 89
110 431 996
546 624 802
227 374 387
73 59 651
306 329 187
936 974 880
815 459 923
245 602 705
939 399 477
860 915 249
43 409 588
25 680 449
977 724 946
87 118 952
160 886 319
235 35 723
3 207 156
438 261 280
696 917 525
485 610 530
110 832 785
332 45 528
577 319 469
180 710 255
669 89 815
544 985 742
575 769 684
468 444 523
857 815 222
149 658 733
884 888 55
514 933 209
289 390 213
359 286 182
786 106 108
144 371 733
645 853 150
720 97 104
866 354 639
167 800 861
116 221 228
857 293 18
903 213 797
646 113 15
125 159 786
306 84 67
650 449 909
337 686 226
763 564 668
617 763 720
903 93 511
401 638 871
468 661 963
870 294 304
378 913 578
244 484 930
613 441 147
153 730 626
976 722 119
978 715 186
944 505 856
527 812 120
639 783 88
911 335 795
295 305 185
588 61 46
682 408 379
119 86 90
313 551 309
278 731 29
906 587 217
612 598 466
926 388 846
925 801 629
857 305 597
276 998 410
978 458 684
1 618 934
271 179 864
569 784 733
27 351 203
494 690 590
629 65 573
756 729 901
395 674 590
204 654 77
409 106 258
949 549 220
77 686 373
787 702 865
528 832 650
381 357 536
317 850 221
445 174 856
123 394 494
847 735 905
282 868 803
898 2 860
103 992 593
630 952 977
225 573 61
411 248 260
465 447 619
101 691 46
718 671 252
830 475 435
694 52 161
207 74 423
135 337 365
411 145 958
154 844 566
71 919 209
839 545 366
460 588 165
75 56 931
0 218 934
867 317 61
859 279 653
585 59 263
380 520 37
367 600 201
889 681 471
264 271 397
469 638 867
785 994 833
818 871 872
496 626 278
409 167 503
188 203 303
473 740 181
614 391 694
834 570 24
242 968 808
173 112 65
380 550 448
336 893 843
641 796 663
885 792 773
209 909 488
701 697 307
640 711 136
448 223 968
477 76 617
34 895 546
866 86 997
417 343 72
308 69 961
2 477 565
704 266 50
96 754 482
160 380 869
444 301 343
861 478 791
52 376 567
320 822 749
1 133 779
790 657 516
181 956 836
792 346 909
115 294 829
34 415 628
56 777 307
621 619 11
9 553 674
902 877 122
729 963 875
647 21 769
27 727 46
401 180 654
21 113 812
518 755 951
326 139 587
410 75 507
635 357 675
774 1 797
709 857 793
980 357 818
131 206 562
938 259 495
804 702 205
451 878 389
912 313 161
74 44 897
717 103 511
132 102 960
963 602 425
853 588 862
3 500 759
466 845 849
38 305 548
354 147 528
720 590 1000
820 13 93
383 650 44
195 74 733
77 419 694
211 96 837
100 272 757
187 825 675
947 512 860
216 630 284
503 932 381
324 67 101
728 717 219
153 704 65
253 984 577
542 172 525
264 855 693
211 709 914
695 329 686
770 768 890
467 11 763
473 305 472
713 732 662
884 692 285
206 653 404
20 823 317
625 848 39
150 356 613
884 967 873
385 415 705
197 61 992
303 732 980
647 30 900
515 810 21
311 467 286
374 326 128
447 465 526
178 388 936
774 722 288
750 565 367
240 134 770
929 236 412
703 752 90
192 4 258
505 290 419
635 192 502
167 898 150
111 835 613
26 93 154
995 952 695
518 447 441
855 520 343
325 644 773
998 669 796
513 41 958
955 792 83
786 738 727
71 671 99
659 509 182
774 913 234
849 508 729
400 360 1000
749 842 857
23 247 808
761 737 839
481 834 899
135 162 697
428 104 600
328 201 843
427 813 660
60 660 772
519 464 466
311 857 637
520 341 147
499 143 961
603 326 318
267 858 834
95 558 446
614 367 574
510 329 678
669 746 330
541 822 838
228 778 787
515 353 162
193 237 349
529 892 766
407 492 896
139 157 578
414 725 86
194 476 470
514 166 941
427 31 852
204 346 52
366 4 348
853 89 261
89 575 664
481 248 553
695 556 804
117 775 255
29 339 13
377 578 957
869 943 547
758 533 671
650 760 175
265 21 786
690 263 737
467 790 728
347 497 769
419 329 640
674 298 694
45 398 488
826 772 436
550 375 492
363 143 477
641 611 325
448 966 808
813 769 674
186 409 507
681 817 286
269 433 444
773 69 82
130 224 197
707 917 731
261 82 396
887 539 770
795 857 862
433 343 514
493 382 503
582 739 521
224 636 124
830 88 693
570 457 350
730 98 189
885 319 483
831 504 33
944 830 578
51 849 144
77 671 406
199 455 483
763 911 13
124 287 825
301 947 107
825 549 863
329 463 739
485 281 371
794 423 447
571 512 41
819 97 248
837 110 751
108 352 132
584 989 960
292 822 405
987 975 269
728 853 196
241 11 705
19 645 19
342 565 708
365 379 533
362 395 886
109 358 996
50 156 631
740 85 740
242 187 974
695 443 87
851 496 490
936 841 651
368 268 475
403 523 145
393 539 149
913 732 478
935 557 247
418 73 287
888 584 102
887 953 45
239 928 334
211 790 511
315 671 562
798 516 621
323 490 615
393 692 684
785 521 577
511 306 934
723 329 365
987 911 329
636 234 70
870 194 984
954 480 58
738 928 958
80 974 574
360 541 581
365 742 517
809 0 387
469 191 97
357 508 229
25 612 432
348 587 59
836 134 41
907 63 385
481 353 870
114 836 783
734 155 522
349 897 359
148 768 397
874 598 421
926 709 453
303 602 653
614 943 433
892 306 128
43 859 961
861 714 211
765 980 161
49 373 96
602 745 493
200 216 778
73 232 580
286 848 36
396 441 155
836 713 784
0 552 672
622 715 423
682 310 838
205 305 661
588 974 948
530 711 732
48 805 302
371 950 739
190 55 974
963 486 630
369 54 370
323 154 249
38 361 268
231 371 756
938 457 819
27 437 515
878 82 879
33 798 944
138 196 456
24 995 238
155 256 414
30 391 916
953 209 804
415 131 975
850 648 129
251 339 950
605 419 702
855 997 324
668 660 575
322 718 550
447 290 359
217 583 261
363 65 328
257 391 682
53 157 799
439 5 30
664 183 204
39 979 348
109 520 319
551 683 899
269 909 115
495 661 640
557 857 574
915 830 674
570 434 999
539 442 930
161 601 399
854 571 946
917 515 247
31 708 931
375 248 105
182 761 868
988 495 978
992 779 768
802 653 171
715 623 378
468 544 880
996 250 764
229 536 511
682 70 109
530 963 974
202 662 520
458 524 77
686 529 231
962 599 586
52 798 755
474 893 943
246 551 841
706 228 725
106 582 240
286 858 273
959 238 412
48 932 597
84 98 683
478 526 839
277 524 211
153 35 619
279 920 789
765 822 690
947 636 441
625 794 671
726 573 162
779 991 953
96 408 826
340 904 883
936 336 577
137 804 813
318 635 454
558 363 148
27 477 547
379 805 164
893 230 88
310 919 116
148 611 283
88 17 130
389 792 873
917 308 767
300 60 990
532 282 408
624 753 890
634 338 37
202 613 298
475 34 243
966 801 625
925 677 159
311 884 88
206 914 963
982 452 509
878 263 656
411 105 565
397 164 964
734 358 133
420 899 299
980 981 525
370 303 690
594 661 781
432 452 322
698 943 756
972 354 94
854 822 292
19 94 94
273 44 686
151 65 118
319 407 736
698 646 782
568 165 392
797 741 133
819 197 672
363 353 340
217 639 663
662 715 271
230 214 995
178 140 93
195 616 493
702 634 939
713 567 480
801 577 814
348 133 688
117 805 967
810 245 956
810 477 996
618 237 226
291 964 760
158 414 425
811 495 477
203 433 673
28 494 651
254 872 841
21 601 974
819 454 157
81 140 676
799 875 103
123 761 663
16 597 45
44 184 273
428 151 952
687 757 491
906 481 524
532 125 340
471 74 57
389 894 763
51 242 366
882 631 121
887 416 410
910 371 535
550 730 823
697 52 308
744 963 887
39 915 46
148 219 814
498 891 828
184 162 442
181 697 850
789 869 740
962 843 126
366 416 721
24 401 657
74 401 345
219 280 95
597 79 853
951 779 518
983 898 928
59 392 684
83 634 413
264 27 949
27 744 57
539 258 891
431 569 831
547 169 718
133 534 539
615 251 572
81 964 551
27 209 95
872 249 871
141 982 26
693 213 377
334 533 187
760 72 622
450 798 445
812 91 124
30 159 837
68 926 924
617 853 346
120 32 267
120 983 377
821 65 982
956 453 449
282 740 443
82 983 112
155 111 418
760 581 482
140 664 540
966 58 768
459 182 501
466 837 521
418 44 532
626 990 115
453 103 101
634 273 174
179 378 240
48 537 248
84 421 342
403 355 192
709 754 126
662 345 502
844 113 886
593 515 435
128 70 201
258 471 897
598 578 415
408 95 117
184 96 505
744 894 15
527 904 377
718 728 471
62 532 15
155 802 772
729 996 619
350 260 540
42 663 163
308 453 518
886 725 521
422 159 71
434 434 150
111 246 659
652 83 418
268 153 259
984 756 604
32 266 778
319 30 393
84 101 706
165 330 395
703 500 355
21 362 933
831 141 997
494 573 939
711 59 515
568 57 494
343 981 953
818 430 166
609 503 24
253 274 180
18 953 189
902 152 612
171 34 403
624 249 577
806 523 705
452 52 953
265 687 524
443 513 807
740 405 304
822 748 739
434 563 258
783 518 811
786 750 727
234 189 224
623 214 764
738 85 155
69 998 87
599 538 370
820 391 781
292 442 633
85 683 583
186 469 281
669 126 796
541 388 83
737 669 384
297 151 856
386 663 560
659 408 421
915 156 343
35 154 339
933 837 145
712 657 695
304 582 806
402 218 531
146 902 652
217 841 326
764 705 669
269 642 242
101 987 437
405 203 427
366 190 315
898 239 744
326 737 843
997 998 281
833 631 78
575 428 646
103 649 590
137 306 202
102 702 684
468 891 443
614 576 451
597 515 526
676 76 934
849 163 459
860 818 915
557 834 723
819 717 430
248 417 641
860 585 312
96 877 456
15 638 545
729 58 619
495 205 356
762 9 31
589 935 872
497 7 95
227 734 791
646 412 584
166 709 852
777 771 311
395 768 367
647 755 124
300 168 227
660 360 257
895 141 349
786 280 320
103 380 436
593 498 860
811 562 772
108 868 174
810 888 665
221 557 979
538 902 542
151 121 229
40 954 961
233 389 552
439 479 918
333 817 246
697 718 858
947 867 903
37 159 451
319 606 902
935 945 487
662 67 727
312 750 577
649 843 222
661 459 583
156 881 948
795 516 54
327 399 18
802 989 609
844 324 261
221 596 639
807 493 612
161 19 974
557 36 73
977 644 975
379 13 864
980 648 330
454 712 683
611 365 428
610 150 665
358 92 401
259 316 810
33 700 871
330 825 363
252 763 739
286 561 1000
140 478 506
326 16 112
503 476 732
431 321 429
832 108 345
852 545 60
156 523 828
722 949 969
724 515 68
56 350 293
835 950 468
518 106 582
189 259 788
591 525 725
9 167 855
506 577 427
934 496 550
46 4 470
683 482 160
201 894 637
757 977 457
570 966 640
591 581 582
388 537 934
610 833 467
483 130 146
287 54 357
594 606 693
765 576 649
25 130 448
133 486 567
72 877 145
847 643 999
980 88 476
862 452 503
179 790 636
865 993 826
818 617 516
409 94 164
287 795 213
748 6 499
29 412 105
41 858 78
414 856 201
296 309 193
948 260 745
555 485 432
28 654 518
572 286 61
817 698 983
228 585 310
833 936 93
139 381 323
668 388 721
49 214 333
142 96 488
770 753 480
659 552 436
286 474 797
775 613 974
842 261 532
465 172 837
265 756 961
450 657 459
913 940 984
334 676 600
414 257 417
747 654 909
1 652 57
754 997 659
327 324 739
132 697 856
633 652 198
930 943 333
29 442 956
744 706 630
116 378 75
81 809 794
634 715 993
17 794 394
972 40 460
98 105 290
121 927 574
429 95 215
480 330 940
313 971 307
779 457 941
35 331 411
447 26 952
891 737 489
235 791 896
986 106 876
437 598 132
193 313 365
165 698 146
380 333 660
323 770 336
88 700 939
307 79 778
35 672 777
400 762 10
885 209 783
934 901 433
806 547 13
191 293 546
386 676 619
652 230 400
822 87 191
799 299 887
428 635 305
160 164 761
715 493 675
163 869 323
287 179 350
409 223 870
778 587 637
839 552 843
765 627 257
98 945 431
384 525 551
996 120 249
885 491 592
595 70 533
739 770 787
584 664 442
75 526 263
454 249 165
475 486 167
588 740 988
701 201 66
66 957 349
610 270 66
900 714 32
34 997 97
443 207 197
774 844 716
11 780 132
585 388 421
22 992 444
625 878 531
444 262 405
177 539 863
219 362 634
696 622 227
95 25 990
611 645 941
393 611 840
826 372 756
363 322 375
364 360 81
955 922 498
774 572 538
330 21 882
868 780 550
562 949 595
864 599 551
360 943 884
349 460 265
618 111 112
638 166 97
909 601 948
522 426 48
178 253 894
204 159 187
736 895 404
170 31 765
2 836 276
430 185 191
989 687 38
975 408 625
127 923 878
36 121 617
357 560 205
539 298 274
752 474 393
637 148 468
706 646 152
455 558 732
59 101 87
500 449 271
862 417 134
885 242 537
913 429 855
951 845 565
81 403 985
438 967 880
378 591 244
676 220 245
853 183 454
322 128 218
701 944 128
