25000 24999
325 4231 799
16201 16280 144
2312 6116 688
13542 18515 657
16195 6471 458
4395 16156 485
9162 20526 325
9020 5566 927
15295 1820 475
22360 6225 485
4186 7256 30
11780 6891 705
24666 19990 836
18939 5637 614
8529 21773 500
6196 13562 206
13891 21617 533
13397 5106 393
8273 7745 450
18739 1331 616
19417 146 830
23158 13777 478
21751 11568 764
15079 2904 851
3950 18153 718
6639 16081 314
15796 24575 24
4186 20710 71
23639 15213 628
23352 2006 362
17127 835 501
16901 7138 386
21404 7574 951
10015 11384 194
21792 15473 626
6801 13776 806
12089 10565 781
21643 12212 644
18580 4337 216
9913 10790 421
10234 3742 130
872 13450 188
6116 10462 17
14101 5117 996
10114 14934 273
11287 13031 860
18600 5691 651
2846 16383 764
8115 13943 42
18765 10117 455
24842 17591 154
16454 21881 626
9996 13206 756
16963 23873 349
15764 14004 691
7527 5812 623
7933 14085 421
20558 24109 119
24741 20701 705
2162 16489 196
23990 5167 129
10163 8780 915
5860 18404 920
13132 17636 542
19434 23087 417
4278 13365 938
4794 9112 533
16149 21950 749
16600 18834 344
16858 20229 995
12337 10999 625
218 2609 869
985 16696 902
20254 16646 580
14846 16268 231
7794 9539 124
23931 3375 196
23034 16964 949
9502 24160 622
5071 7846 808
17033 5779 251
1012 13065 667
22613 23946 841
23958 23690 454
20364 16017 712
4938 19392 574
20482 1388 378
7190 9952 702
22485 18740 500
4291 8553 594
1184 11426 783
13265 2121 507
16725 12426 788
10584 6524 811
3278 12006 567
10959 22281 992
17578 21742 785
3945 18014 161
10790 22366 480
6130 68 170
9179 16885 509
20365 16836 965
10543 2568 244
17170 17166 867
23937 21636 716
22116 14081 182
7359 22054 851
20914 22968 978
18528 9051 276
14112 14306 357
14406 7143 546
4867 9794 518
24407 14074 99
21162 23372 550
21169 18044 888
8920 6021 443
20834 20996 971
16766 19515 218
24548 24613 841
21444 13284 18
8867 14367 341
19482 2648 533
20307 12633 906
265 11768 771
19431 22537 738
18827 7799 817
13860 24343 471
12422 9027 320
18561 7791 111
20451 997 321
5222 8021 233
19710 19064 836
18389 2214 41
4012 20459 876
141 15636 812
18437 17704 381
14854 6227 950
13179 14372 837
6895 14917 888
11760 7964 213
11204 10793 858
21516 22493 562
1984 7443 880
17836 23399 656
23634 383 490
4812 475 756
7984 20518 319
18465 20629 15
15045 15740 196
3224 11466 997
4323 20808 736
2519 11775 605
16593 9657 475
7076 14943 423
14683 9685 302
12636 20446 663
20775 15990 991
6995 16483 17
397 19163 118
3428 19430 353
18675 2476 923
22203 12169 309
22928 7962 414
7933 12175 514
12890 21926 128
14536 5832 584
10074 6535 995
16296 9306 790
3195 22691 472
3783 8797 535
15672 59 873
15641 12416 587
4082 21371 545
24106 17346 478
9294 3275 273
10979 20581 422
11936 18269 26
16250 23553 107
24343 22323 590
21706 24549 598
2626 13913 768
8695 22813 897
1017 10975 808
16531 20245 359
6092 15571 105
1917 23279 556
19262 3894 164
18011 20005 702
20228 7383 499
3699 13543 454
5431 24282 638
3130 5333 363
4024 10897 873
14884 10831 154
23874 18627 320
13948 1151 245
12645 7512 129
15672 11963 293
14651 400 884
15543 3815 642
14925 22148 861
8867 849 509
8021 8793 77
8831 3839 14
250 14938 462
18660 24748 263
19573 6727 677
19330 9062 69
14619 8802 752
15238 22105 440
18987 17331 122
8100 7178 485
7727 6963 807
24181 6629 328
17345 17998 519
11067 18560 694
10724 13027 765
6709 21794 908
15517 5092 911
11221 3979 74
23441 4073 385
13884 12626 406
21471 19955 585
22372 11277 766
8357 16765 631
23433 15895 346
6644 8905 108
11438 14568 658
10446 11482 784
15359 2124 599
14430 4762 449
17577 6744 905
12892 7379 84
3761 611 109
16993 11304 213
23300 16206 780
12124 4356 762
5723 16806 396
18883 3489 595
19387 3545 140
6228 9782 599
11773 17313 39
751 13252 157
758 14828 314
7953 10582 321
24122 280 870
23101 5211 969
14637 16560 416
8675 5267 140
2940 21336 41
18231 2446 851
11599 10539 941
11144 11493 795
2906 17010 281
10693 12549 446
7494 19530 416
20402 17098 634
21908 20987 379
5231 6980 224
23476 7878 998
8206 22491 227
9839 4858 639
4571 9814 20
595 8550 894
19040 2023 779
17776 11390 934
22033 4559 320
18026 19564 625
3856 1191 878
24750 19593 870
11840 7011 514
17819 14850 916
15373 23603 452
18561 19951 330
2852 15908 136
94 9492 386
1656 23643 694
2627 13648 276
3509 992 354
2773 9609 140
2203 19286 911
804 3865 334
16162 20075 555
12423 22180 585
8829 16737 409
13988 4545 755
14253 2967 577
24329 19855 27
5397 12491 191
9899 24440 844
2687 23739 177
2308 5771 995
20149 9348 902
17039 8910 112
12957 2902 451
3824 10669 415
16091 1806 361
12525 7970 100
566 19067 587
23633 10370 257
5690 5535 814
8529 13416 569
4405 7312 454
761 11942 445
1742 2588 823
20834 5328 637
15044 15561 680
18518 14128 905
8482 24305 448
7638 5651 787
22020 24542 794
6904 9997 382
8437 20413 228
21700 15227 59
10142 14223 805
18369 11719 126
22334 20080 187
7390 3064 244
14848 5901 899
20358 14869 778
13419 3960 594
24160 13082 536
4336 12951 187
17786 2326 554
13518 21203 997
21375 18735 716
23060 2255 776
961 7495 566
8126 3023 903
14259 3792 439
7266 499 378
19152 21194 59
19829 1038 106
8482 10207 344
16499 3479 913
6217 13112 469
8978 22854 935
22696 3788 767
11942 24388 70
5226 15075 672
11283 19538 758
8442 24373 476
16542 10750 313
6302 5528 882
18852 4222 850
8436 901 608
24923 15308 201
7933 12834 568
10000 4233 817
7665 20000 565
2475 52 486
24251 9096 633
21114 18196 219
17637 10850 954
14869 14220 619
19009 15633 682
4846 8272 641
18036 10372 354
2233 9007 242
6288 23666 864
9038 23879 296
10600 14517 107
6347 23103 418
14696 6820 388
8534 20609 682
19548 9611 578
4149 23168 211
18762 12571 684
8153 448 581
5029 10530 165
24927 18532 435
1446 17171 635
4258 2272 529
6563 16237 845
24706 1586 472
5908 10247 370
2785 10662 863
8334 9655 133
4608 17769 519
18612 23919 233
7981 10883 662
12778 18335 237
15324 22236 151
4426 22728 642
23642 24231 371
11533 7811 589
9546 14025 514
15918 16114 410
5052 17466 94
15030 10569 294
112 3433 409
9465 9998 317
1108 12619 692
21673 2386 333
23246 21215 706
5895 1970 885
12873 24893 138
13329 22538 540
6661 2443 759
10275 1722 408
7551 8000 900
13460 2592 619
21673 14971 481
16766 6162 985
12354 1360 957
312 22734 510
11669 22545 111
1097 12178 906
3698 19907 593
2800 7857 557
20264 12548 934
22263 14674 836
21333 5027 652
20322 24034 440
12095 11743 912
22613 15907 693
19287 2454 891
10366 20013 371
8620 10523 448
19397 9383 891
11830 20824 555
1150 18566 890
20212 12062 933
9776 3110 155
15697 14290 158
1024 19272 819
6188 24357 851
7112 2485 87
18579 18243 595
7945 2643 397
16181 22783 595
18387 3317 344
15892 8470 87
12619 8177 684
2982 264 441
6541 22672 652
2627 1379 46
13992 24223 967
20883 12938 439
7127 24321 675
22782 14916 999
18409 17133 700
3321 2408 119
6890 13636 311
12779 10960 822
17931 15035 738
24239 17295 144
19974 11273 998
21750 22293 860
1430 23315 79
2476 17683 595
19009 12843 552
3876 18516 798
8440 13811 37
651 17841 897
6455 20550 258
17632 7821 783
21628 14951 855
14938 23312 620
22423 19857 813
10593 1632 999
17772 24655 135
17400 6384 509
14682 17251 233
4471 14472 926
18983 13692 344
24980 3657 452
18529 17246 254
10077 23046 242
12826 23836 651
4012 9687 413
23553 8057 110
5742 9684 969
2662 13710 452
873 12814 51
22279 16358 561
2878 12751 173
11594 18201 95
23601 16365 445
12611 18564 522
15769 24489 90
6700 14162 275
8901 12447 623
23369 19250 280
11553 10818 422
14219 6043 199
13770 23193 379
1282 12958 327
11516 18970 107
13156 11825 307
8620 5987 902
13774 23502 615
3356 9141 628
10380 9595 610
23452 16010 314
6243 1441 861
15984 22145 26
23818 9347 464
20949 23897 30
13692 24264 72
12627 19625 211
736 6955 781
17891 5473 688
20553 1561 550
5278 19743 938
15108 12677 47
18235 18199 453
9850 237 371
19789 6658 618
24566 15341 352
4768 14792 339
21857 6813 891
3123 24488 536
250 12451 821
18762 16047 457
13552 22404 947
24633 18208 735
17142 3468 447
3021 17360 792
13599 11036 112
10405 12874 361
3929 13514 594
2004 21211 652
21774 10400 465
11873 19659 117
2518 14865 631
9530 1481 775
1416 20171 389
1496 24712 801
14990 18478 526
15797 909 611
18760 7778 795
23760 19320 285
3603 1728 941
24373 8386 117
5426 20846 137
9208 6841 510
7694 14705 339
23963 21431 745
13551 18268 883
12131 24754 933
4477 5602 562
5637 1231 211
4034 16556 691
11681 6491 424
1510 5083 713
17219 16718 539
15277 16917 18
9799 22699 820
13032 17412 793
641 10938 779
2267 7496 32
13887 17102 325
18026 23543 622
17722 20025 745
19215 2245 496
5962 12792 195
24860 22894 850
13811 352 666
1236 15082 507
7295 10619 825
15391 20160 711
8632 24805 968
2181 11573 835
10902 3411 917
24842 17250 392
19476 13178 778
17264 18110 464
9988 5897 413
12303 20014 121
997 12268 955
15082 13254 976
15588 22950 646
23790 19499 140
15912 3949 272
7450 1509 599
3866 6411 262
8037 12057 335
4253 12315 328
20039 24809 72
6574 23721 715
20528 18880 971
22476 6349 59
13512 8139 113
5309 13407 507
120 15228 466
16706 15414 286
24778 24715 894
3757 1733 962
8716 4540 220
2931 12939 742
17654 3256 415
16665 7215 109
21598 20726 127
16091 23276 234
14354 12655 35
19834 24042 901
15944 18715 795
2657 20956 869
21050 57 188
1294 2908 517
21042 5450 148
18102 12974 309
24291 15579 407
22694 9723 585
13739 13461 109
12080 8893 301
10747 18982 761
23314 7655 666
3992 7753 163
13095 372 897
18559 10113 296
23315 7521 221
14929 10785 601
22598 1133 238
10954 13378 605
8973 10443 609
7878 7691 880
23978 22624 174
19823 16449 286
11669 23320 254
2846 14123 170
18449 13800 57
12970 21329 840
5295 21650 337
13071 20934 87
19399 1569 721
13893 19233 688
11701 10967 711
17856 10984 362
24989 5085 755
16664 23454 838
14368 11243 259
13057 4894 807
1239 11480 409
3391 5428 128
23080 21040 662
11757 8348 580
14469 23119 820
21465 19381 772
12036 5067 669
15560 17089 161
20449 6134 288
1606 23033 170
20949 5914 609
5961 21193 204
6019 7629 409
21194 15594 250
22133 8216 597
9424 792 87
7918 7026 40
15891 12650 777
21050 10008 441
3329 20730 593
5438 952 874
13093 17279 400
10529 1268 262
9735 20545 37
4473 3612 282
15944 14454 885
24873 14052 144
4451 5834 412
10903 19106 965
24339 24010 262
6175 19001 241
16019 2388 870
642 17067 74
22404 13255 443
13212 11631 349
132 4143 460
5374 7738 602
15445 2207 119
22425 24515 259
8622 10379 253
4110 11520 897
7587 10958 400
23086 10555 981
22344 5265 114
23373 9519 467
19936 3395 570
10818 16277 985
7874 18084 222
1019 14652 479
5442 24408 57
6330 14766 668
9959 19317 661
10415 1398 563
24827 17082 528
8716 16948 842
24960 9868 382
18410 12736 221
3835 3617 204
22032 22716 55
378 13769 541
11589 2186 819
17488 6482 202
12792 5665 585
5744 11397 556
6402 13037 967
13758 22511 150
13978 16752 502
11184 8221 668
20405 24126 707
15563 11018 139
10600 7909 707
16319 8061 468
24969 13676 826
17758 22774 677
13217 1385 108
18484 23843 63
686 7926 476
3387 6704 666
11307 15654 675
20136 17049 372
5746 2330 203
3825 891 281
19260 15541 513
18328 24300 306
7509 13985 848
13226 18046 528
5231 17687 940
21592 9931 817
6622 11566 439
2469 17954 657
274 22195 109
654 2787 718
23787 8471 64
4042 6126 265
14252 9884 517
662 6133 43
14759 24016 736
9464 11747 571
2154 22713 467
7390 22979 79
1041 24405 812
19648 12577 352
20360 14742 423
11386 391 669
23784 19132 699
4313 5667 520
13162 8211 50
4000 20800 487
11481 11455 879
15399 2482 735
20649 12855 632
20738 14431 17
20932 6310 875
1628 16458 951
20841 2762 520
8204 10240 534
3305 13709 995
23640 12393 431
5146 11695 614
3037 20666 663
1311 16187 807
14264 24445 605
23644 18519 590
11366 8388 461
4576 15566 447
9839 8832 143
19600 8592 625
20290 19439 680
12303 18402 888
13128 21438 661
21567 20787 52
10732 10418 640
543 10205 793
14938 13619 772
15179 24781 158
1178 23163 312
4602 1788 113
19800 813 242
12536 16011 659
19709 6387 106
13601 17939 307
18773 19222 706
23434 18204 359
18077 1714 904
20344 15461 545
3341 10823 388
18320 1616 983
10274 24452 269
11329 24638 707
21015 21012 980
24375 11838 724
16696 11138 520
5132 6696 888
1914 19055 721
6312 8274 655
19019 22434 800
15844 1536 132
2545 12588 844
3754 23354 625
18659 21018 548
11142 21410 538
3116 22420 809
10419 15949 74
18929 5186 156
11948 3243 131
7590 4622 483
21587 16387 951
13590 1193 137
2513 24938 36
9668 24858 974
10987 6905 897
11051 19705 337
24003 23498 917
1112 910 777
18193 12820 825
347 13701 115
2471 8647 82
4619 1132 330
23537 671 766
6193 269 146
115 13111 56
1681 3910 925
14751 573 714
23291 13021 470
9874 11135 956
22165 16004 913
14968 24075 176
18411 16517 766
14855 15312 859
1218 236 517
21056 22630 314
12891 4612 46
17337 19471 939
11337 11190 246
21036 6640 462
14245 16415 449
7700 23966 423
21190 21828 502
12839 8299 787
17707 21490 143
16975 14883 344
5099 8259 627
17839 4801 198
15151 14905 388
18044 11188 937
2123 10645 117
16379 12943 542
24096 19295 82
6127 17643 193
14501 7196 426
7831 18027 901
23562 7802 759
3104 13245 338
1537 7245 448
10629 23047 572
5304 19244 904
20391 17802 521
22809 11422 97
22641 19929 996
2902 4368 478
4478 1941 588
17744 8050 533
14495 24145 743
2214 18555 81
1289 7123 298
18436 13296 876
9455 16244 285
11618 13231 204
904 24689 974
11541 433 927
18334 15943 379
16419 16583 515
4249 21925 927
21918 16354 976
15210 9201 733
1725 19453 182
10922 8306 866
21229 16935 947
22744 8936 288
20500 23084 567
21048 23751 253
6924 13089 507
22183 19409 463
13197 16873 65
22411 1886 31
2781 24797 681
673 11294 912
23310 14181 364
2993 23114 35
13307 22316 924
14719 7317 437
15184 19629 842
6723 22428 484
17034 10009 595
24049 4003 907
717 23796 312
3743 932 522
1602 12407 835
4713 1018 105
2315 802 450
9323 1794 306
7741 18435 904
15704 8461 986
6501 8305 88
23008 23265 374
16918 14307 338
12632 12714 609
777 22159 316
15999 17812 485
21813 24901 947
24274 14374 607
16833 14697 213
21724 12005 316
4390 13154 831
6227 13848 762
18014 1335 275
14564 11240 853
11453 10303 548
4239 11216 762
13298 5972 13
9330 3204 65
727 17047 787
19247 23266 51
8810 20394 880
17367 16745 858
21120 8677 318
5292 24578 830
19329 1471 553
21470 12719 537
22362 17062 821
1802 9012 48
13948 24814 36
14585 3935 926
906 13340 368
9230 6851 918
3895 5270 971
13100 12683 887
8795 15647 446
18572 16747 979
8438 16599 403
24620 24811 173
12416 13870 632
19295 4347 772
8153 18874 25
15311 13498 742
6717 7141 12
13545 10927 621
6975 8448 388
10565 3969 440
16395 16660 991
11516 8475 134
13896 13214 342
15357 9377 635
4694 14903 546
20521 11941 205
1127 10389 494
12645 21425 612
11024 9552 991
3738 10659 428
6384 21507 15
17877 17869 299
24009 3771 789
14097 21945 143
22808 13148 618
662 23595 597
14032 12987 506
11673 3550 777
14850 1406 836
10754 1226 55
15409 12309 580
8498 6886 355
22543 19762 932
2208 21272 924
12638 22998 729
1621 7375 750
20652 14387 613
13527 1750 672
13723 15497 877
22765 16050 104
24706 8308 734
13874 4837 63
17251 7424 785
7019 6419 869
2394 695 807
23293 10294 201
5562 14935 938
10883 5062 632
8917 9940 333
8372 3793 367
8471 19945 610
23552 19745 796
337 14871 803
15739 7559 434
1828 12219 195
10057 4286 179
13925 23932 323
11724 9878 271
13675 13153 180
6753 22622 69
7748 21919 484
18504 15034 559
6122 8544 445
6378 965 35
4911 18730 664
18554 18066 418
16799 2085 224
14682 19661 434
18038 15643 260
19056 23200 198
2180 8928 976
7312 3862 393
21387 4223 517
17338 6614 359
2869 16830 962
24365 19970 479
10003 11623 670
10113 2081 353
16952 16459 431
15284 12020 258
13768 18143 120
18364 13210 841
3101 15936 338
5200 10546 967
8822 8088 690
2568 3327 944
3558 12390 436
13085 13915 86
17056 10491 623
5360 17799 732
4731 15635 517
21994 19359 608
9724 11373 282
6134 19975 687
14790 6496 556
761 17811 913
13070 5836 795
4027 7936 544
7163 16944 855
13613 21134 837
4319 6869 21
4150 12520 821
1134 29 519
7411 5748 807
7250 23262 593
14511 14470 644
8536 14559 299
1150 11525 779
7499 3999 426
10020 2679 96
2574 11899 627
17979 1789 742
21249 19888 181
17487 14941 273
21037 245 450
7113 12530 266
8479 18322 386
5144 19383 503
4249 17393 499
7236 5802 367
19417 22900 18
13284 2383 72
15289 4920 838
20279 202 70
7476 1327 684
23447 20271 113
14566 23478 403
1724 14982 163
18235 11492 279
7506 18480 272
3936 3384 421
16359 5470 448
9602 24550 804
20861 12288 890
20847 24150 330
6545 9042 378
21470 3896 374
20514 20821 375
22074 13965 840
6365 17269 485
23737 16039 810
57 16579 37
7053 22865 637
6344 11554 71
7011 11812 163
24707 10715 604
13842 7772 600
2843 3710 153
4402 16034 339
6283 18189 836
11313 11250 875
12753 7108 626
15082 9366 412
6670 22519 45
20007 6842 692
2022 18872 777
16935 16586 694
11405 11993 969
23122 2979 202
11970 13122 503
1583 8406 858
4830 15959 339
16295 10602 319
23665 20232 694
18838 5287 32
7740 19028 959
8122 18218 93
16840 13716 808
94 3355 583
7078 20087 740
9454 18972 479
19374 11034 525
13966 19400 404
14203 9190 439
21374 20120 628
20089 7805 945
15817 15366 825
4106 15219 180
12267 22274 905
20117 10387 373
13722 14502 628
9287 1344 335
15713 19624 868
23731 5434 936
21124 1729 19
20058 21119 914
4770 16823 63
13106 1179 220
9631 19599 360
21803 1760 424
22538 19039 265
5126 11867 686
22446 9832 252
19169 16644 802
17072 127 841
21056 8114 289
1725 5484 57
2701 20361 18
21930 15385 88
5899 9280 336
16800 22832 847
18316 18105 155
6151 1829 831
2444 11592 595
15687 21629 320
150 18509 69
24908 3746 696
4959 4779 204
10006 20884 785
12651 8966 338
4534 5767 25
20018 16919 815
15950 10514 536
11882 10700 321
18223 586 38
17577 21127 693
13598 18142 557
21747 4946 112
9331 15088 965
13535 19671 851
11845 10089 931
22873 5658 250
12493 18228 483
17412 12511 48
22723 19827 920
13142 1279 910
5510 8781 763
12984 17371 494
19404 4111 496
5743 5519 729
18805 14248 187
14696 17569 315
20743 4425 119
7793 5181 928
2432 6037 602
11028 24056 242
18179 17894 992
13238 22567 94
8242 11413 577
18757 18058 504
12619 3254 53
10690 24483 711
12904 930 66
613 16322 438
16750 5169 243
4929 21251 49
11974 24674 479
19795 3264 662
5592 23857 714
6917 16451 33
22417 16501 678
7933 2237 625
22086 3883 973
8874 15028 443
19248 24843 499
23626 19290 151
11661 2966 497
13510 6884 1000
20279 15003 649
18603 15589 346
10896 13754 531
11038 394 346
12854 19254 983
21755 10430 35
14542 16138 503
6688 16688 379
14478 1648 32
4942 4056 228
15111 21342 468
5512 1145 750
17223 5584 675
24676 6610 451
14521 9005 440
9489 4928 496
609 1795 440
18304 15969 149
17102 11165 813
19009 18690 14
5241 9407 357
15430 3577 402
20533 18695 28
3327 14796 738
7201 11774 731
24487 8733 642
9103 12280 524
222 8278 739
21409 17498 543
11851 11485 816
21755 3905 47
24068 19051 115
12811 11564 766
10883 23349 208
21965 11150 313
22417 8929 375
14769 8001 91
7684 9674 279
24792 3028 41
23957 16887 115
14202 8410 314
17144 964 757
21585 6651 74
20096 15675 229
6386 1620 402
17223 9883 895
18871 8713 584
7533 20082 353
5597 23097 957
8160 19308 885
308 12952 296
16489 11624 697
4869 11040 381
16913 8549 570
17609 2572 366
3997 8950 842
16702 4704 11
15227 5674 904
7674 5087 469
9160 20506 324
13374 14590 990
12064 1341 50
9135 19118 388
21577 12675 87
7395 14490 795
5767 10359 769
7289 20662 333
4058 2922 962
6164 18034 744
16567 19282 216
13476 9077 529
24908 6680 707
15600 4748 904
21092 13972 411
13426 17972 143
5392 19541 526
15180 23544 237
17407 20141 995
10251 286 960
15244 21142 912
16187 17983 805
7894 20455 180
4918 15415 29
17276 18803 958
21877 3900 696
3035 18534 885
19680 5887 892
3431 22013 478
21950 24783 660
4641 8431 350
3493 48 750
24366 15148 991
22644 20802 352
16703 502 873
7885 4295 959
5722 16868 869
796 12906 161
14518 13765 379
5777 9875 177
3436 17086 922
18024 13951 54
22644 15346 144
17683 16602 180
11768 6964 276
6858 1300 683
17248 7013 85
3861 15290 623
8265 24572 102
15796 10262 425
16674 6867 371
24913 3664 577
22070 2318 642
1595 21809 300
4674 5576 563
19532 7105 873
22128 16734 827
21989 2487 868
5071 10263 196
3067 10915 623
8736 1457 956
3013 14117 697
9897 11577 98
16222 10575 406
17082 3326 962
9288 14375 772
637 17694 905
23257 23069 736
1441 8598 113
21410 6894 416
1679 19721 304
6012 5053 150
19636 275 986
15860 22093 187
9760 13441 242
6743 7625 560
1151 2936 123
23053 5313 895
7700 10695 126
21138 16408 839
2978 12488 758
5831 17833 466
19758 5098 107
23412 9474 104
24752 15386 908
8646 8190 382
23425 7669 512
24275 17989 284
17441 12347 546
6680 7089 252
18871 20745 838
1505 9722 575
2669 2015 443
19302 22464 152
22423 14770 483
4438 9649 367
23166 15947 703
13369 4101 551
1773 3967 978
13729 13744 763
493 1966 484
17411 20928 859
19993 3705 113
11207 24699 110
342 19393 269
1009 10175 757
2727 17893 573
691 24768 753
4776 6810 540
7598 19771 315
21240 14583 518
13992 6522 553
11441 5681 433
16227 5594 448
229 2057 44
9012 7358 200
2627 9447 24
18242 14305 363
11719 20072 513
10910 11019 165
1537 3234 910
13590 9019 464
13998 10854 329
10366 18256 286
10747 24622 534
9583 6325 994
9605 19238 303
14004 6170 937
10040 2380 481
3706 6876 597
15780 24519 269
18379 10875 843
551 15680 89
24977 2998 124
19972 11919 873
8108 19677 535
22832 2730 570
6621 3225 992
9078 5207 257
2332 4463 857
14519 7838 1000
23079 8340 68
16076 18395 721
7518 24773 846
17345 9691 296
22727 5441 684
437 1187 954
18594 19093 999
5245 9269 798
18791 18517 345
3964 16506 839
9575 5838 88
18857 21458 684
6728 14365 301
7400 22890 710
15300 5807 326
16570 2516 418
16840 15365 544
8438 19306 926
14215 409 406
18569 20995 153
15299 2110 904
123 13364 15
6658 11361 552
8333 13733 99
16578 19493 465
5072 22738 518
16199 11009 901
6144 2003 599
509 23149 312
2503 9908 880
7343 8307 170
24750 14965 251
10004 520 544
605 17141 922
9909 16464 371
24216 17401 295
23262 17156 394
20373 15607 519
2383 5373 16
23107 22859 484
24768 19318 659
16352 22766 201
1819 15197 498
741 22146 61
4707 20265 687
15647 6878 988
9600 13937 520
3280 9172 138
10939 7490 225
24782 16384 300
22593 19826 998
389 21436 895
4746 19413 610
13117 19125 384
13318 2072 77
15423 21266 296
16311 17164 996
8450 1589 364
14479 24978 333
10987 5305 72
15748 4683 327
12109 10469 346
4582 18918 501
13094 7676 893
5927 24081 476
6115 12088 401
1460 13053 49
20377 3787 902
8153 3194 734
10511 21373 50
787 12181 221
23953 4406 59
1349 3750 185
11805 18318 173
12510 21276 107
24778 1560 537
24726 13240 145
15514 465 528
4522 12430 231
3291 17644 437
9577 6830 827
13063 16892 424
13994 17502 73
15899 18315 643
19850 15000 1000
23010 7556 410
7395 8472 504
1997 19491 850
3553 9462 41
12309 21147 243
8986 2563 736
20896 1418 332
12517 1350 596
14515 9673 949
3253 15746 340
18600 14698 947
17337 16596 677
18383 15798 302
9194 14662 19
22288 18567 410
17717 17172 92
20088 21984 69
4594 11487 167
3440 12593 461
3875 7784 408
24418 23059 792
848 6345 242
9152 19113 930
7769 619 524
11484 21180 672
6394 7485 483
6532 23691 678
21130 23411 682
6849 7529 846
22814 14340 754
11474 12327 300
826 13484 922
9831 20937 736
13021 11310 918
8374 23057 814
244 5532 853
10304 11657 291
24685 22717 979
10075 24393 284
9580 24920 691
2976 3584 476
9603 6366 675
22126 22583 450
23312 7299 760
11408 12659 183
7592 6908 635
19589 1149 964
14074 23063 608
3212 12705 909
22979 21798 162
14514 16773 397
992 14629 528
6193 15411 902
16784 15398 558
20097 765 569
124 1523 613
23089 10993 87
4650 3250 441
9712 1417 297
281 4039 762
24641 16288 965
24802 5372 87
16139 983 771
12993 9506 512
19877 7698 825
11615 18195 503
3416 13748 917
12382 9195 630
13881 11965 695
18195 17244 417
21519 19220 59
6177 16508 103
15371 6364 857
17910 2376 128
5820 1650 26
18394 20511 771
11550 12889 502
16002 19766 25
10725 13230 552
8450 6478 825
23272 13517 834
4920 15887 822
19033 10483 934
20254 6180 452
11126 10537 734
21027 24915 512
13769 8771 530
12436 9803 317
13033 2478 44
22238 5389 875
14836 15494 16
11195 9494 638
15392 17217 263
7856 22581 378
4555 19390 908
17628 5540 1000
2552 12730 66
3449 3109 855
3106 173 993
11196 2030 763
6668 4293 953
23595 17042 332
3995 2990 167
12527 5303 282
9684 15177 887
13633 3713 328
23685 6390 380
24363 18370 586
6349 2452 606
24723 13796 277
12305 2146 739
7090 21357 563
3585 11363 206
2706 11504 156
20627 9371 247
22190 2396 46
1874 21363 803
21358 18135 530
16641 22710 825
907 17394 910
14951 1827 618
15222 1877 496
23060 14072 348
3554 17959 28
6574 9958 215
13226 21359 360
23381 2621 66
22469 17715 692
13270 22475 786
17140 5980 559
8471 2821 38
11098 11535 20
11920 10332 455
2951 1425 209
10147 17571 23
21272 11671 674
20515 14 111
3870 23455 412
14569 7036 770
4485 19200 576
8829 4586 249
6506 1058 531
14970 6278 386
21685 4178 608
4825 24485 18
20151 4643 935
15111 24889 692
13473 7117 462
8594 24618 78
6973 22103 253
3031 22903 626
13417 9276 65
6624 22996 997
14150 5554 42
18313 7200 731
5235 24930 172
10184 18191 835
23812 24943 216
13950 13503 798
17632 10909 396
21545 11702 805
2928 5639 718
13010 23147 524
3579 5515 23
13772 1262 737
14240 21433 512
1915 8637 139
19761 11558 572
9160 2355 706
13262 14961 581
6030 15216 290
17347 4074 481
12104 22712 64
9188 19124 331
18071 7657 951
5983 9301 80
9227 5443 508
10514 19999 730
16209 11440 707
24953 1200 192
12903 5904 447
16407 12798 731
21398 21235 827
6529 10994 933
7615 7241 386
23226 640 66
6392 1734 731
18525 4141 925
11568 4756 471
9318 19083 483
14495 2542 413
24523 23306 184
21127 1927 414
16825 17879 212
1192 10073 395
7349 6002 699
5248 3161 375
8225 20169 299
22176 17524 432
21813 2131 378
5289 5400 412
19859 11168 902
9745 13949 458
23393 17584 76
6398 23003 431
1483 16879 769
18746 19961 700
9080 3381 253
12563 15092 523
24345 9213 896
4090 15972 322
2090 22703 161
24612 15015 881
10730 22482 201
6828 5509 27
7752 21630 362
7535 11 451
390 14588 749
7529 121 443
21632 21322 221
2232 16980 818
22868 23810 701
8879 18000 131
16189 24205 897
24032 4162 504
5496 16848 513
3462 17882 336
3774 18166 958
15595 10002 145
16917 4049 316
19589 3400 163
4382 6103 55
9913 20347 525
4154 11043 629
6482 19660 188
4328 8395 893
458 22389 598
5466 16507 349
8846 11265 824
21585 21059 168
9913 6628 481
15463 2862 973
10790 12011 454
1821 23947 698
10258 1478 675
18989 21793 273
24990 6835 66
13823 79 149
17215 4939 160
11756 3267 914
8013 17575 655
7814 20215 479
8711 4465 827
1884 19461 729
19441 439 83
20501 5933 168
16922 17845 385
15003 11393 896
20152 5481 306
23928 18657 393
6063 12335 820
23836 10219 792
17513 5680 419
15631 12107 497
16918 19181 305
4067 21601 15
22968 7948 29
739 7341 664
11963 13331 367
9709 11187 219
2214 19402 817
21215 3203 706
24137 22963 134
4304 20588 653
18902 5751 938
11803 3059 159
18988 2984 615
19069 10585 473
112 10350 38
23435 23692 417
16459 17732 129
21407 13172 552
10150 13272 529
1661 1571 967
16409 16129 225
23079 21679 664
4960 3826 410
20075 538 29
16391 1853 943
15409 12863 812
